"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019722","calcium-mediated signaling","78/4308","218/18670",1.36475631794002e-05,0.000306997834629194,0.000250158792442196,"P2RX5/BTK/TRAT1/LAT2/CD3E/CXCR4/CCR2/JSRP1/CCR5/PTPRC/CCR6/CXCR5/CXCR3/DYRK2/TNF/ZAP70/PLCG2/CD22/TNFSF11/PLEK/NFATC2/CCR4/P2RX7/PTK2B/CXCR6/TRPM2/SLA2/P2RY12/MYOZ1/CCR7/NFATC1/BHLHA15/DMTN/FIS1/XCR1/SELENON/GSTO1/CD4/CCR9/ADGRL1/MYO5A/IRGM/BCAP31/VCAM1/ACKR3/NR5A2/GRIN2B/TREM2/P2RX2/SELP/TRPM4/TNNI3/MAPT/ADA/LAT/MAPK7/PRKACA/CIB1/MYOZ2/GRIN1/HINT1/SPPL3/GRIN2D/PPP1R9B/CCR1/TMBIM4/CAMTA1/SLC8A1/FKBP1A/NMUR2/PPP3CB/LRRK2/EDNRB/CX3CR1/ATP2A2/CCR8/SELENOK/PTBP1",78
"GO:0002763","positive regulation of myeloid leukocyte differentiation","27/4308","54/18670",1.40604320326484e-05,0.000312967518600838,0.000255023220673137,"EVI2B/TNF/HCLS1/TNFSF11/POU4F1/IFNG/CASP8/TESC/CREB1/IL23A/IL23R/CD4/CD74/LEF1/CD101/TRIB1/TREM2/ATP6AP1/PPARGC1B/IL34/CCR1/CTNNBIP1/TGFB1/DCSTAMP/TYROBP/PF4/RUNX1",27
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","27/4308","54/18670",1.40604320326484e-05,0.000312967518600838,0.000255023220673137,"CENPF/BUB1/ATM/DLGAP5/NDC80/CENPE/AURKB/MAD2L1/BUB1B/TACC3/ESPL1/PLK1/ANAPC11/NEK6/BUB3/TEX14/FBXO5/TRIP13/ANAPC15/KLHL22/CDT1/CDC6/LCMT1/GEN1/APC/ANAPC1/TTK",27
"GO:0032655","regulation of interleukin-12 production","27/4308","54/18670",1.40604320326484e-05,0.000312967518600838,0.000255023220673137,"TIGIT/SLAMF1/IRF8/LTB/LILRB1/ACP5/CCL19/TLR9/CD40LG/JAK3/IRF5/CD47/IFNG/TNFSF4/CCR7/IL23A/ARRB2/CD40/IL23R/TLR8/CLEC7A/IRF1/LGALS9/HLA-G/AGER/TLR2/C1QBP",27
"GO:0002335","mature B cell differentiation","16/4308","25/18670",1.44994217448171e-05,0.000319388646461957,0.000260255510320374,"POU2F2/CD19/SLAMF8/DOCK10/PLCG2/PTK2B/GPR183/C17orf99/PLCL2/FCGR2B/ITFG2/MALT1/CDH17/ADA/MFNG/LFNG",16
"GO:0032509","endosome transport via multivesicular body sorting pathway","16/4308","25/18670",1.44994217448171e-05,0.000319388646461957,0.000260255510320374,"CHMP2A/LYST/UBXN6/VPS25/VPS37B/SNF8/RILP/LEPROTL1/SORT1/MVB12A/LAPTM4B/CHMP2B/VPS28/VCP/TMEM50B/CHMP1A",16
"GO:0050901","leukocyte tethering or rolling","16/4308","25/18670",1.44994217448171e-05,0.000319388646461957,0.000260255510320374,"ITGA4/SPN/CCR2/TNF/SELL/ITGB7/SELPLG/PTAFR/ELANE/CCL25/CXCL12/MADCAM1/VCAM1/SELP/GCNT1/CX3CR1",16
"GO:0032612","interleukin-1 production","47/4308","115/18670",1.52897533543549e-05,0.000334736209807143,0.000272761552644741,"AIM2/TLR6/TNFAIP3/PYHIN1/ACP5/CARD8/CCL19/HAVCR2/NLRP7/P2RX7/GBP5/NOD2/CASP1/IFNG/CASP8/GSTP1/CCR7/CARD16/PYCARD/ARRB2/CARD17/TLR8/HK1/CD33/CLEC7A/IL1B/JAK2/NLRP1/MALT1/LGALS9/TREM2/NR1H4/NLRP3/TRIM16/AGER/INAVA/PANX2/ORM2/MNDA/S100A13/CX3CR1/HDAC2/TYROBP/LILRA2/ARG2/IFI16/ABCA1",47
"GO:0072503","cellular divalent inorganic cation homeostasis","154/4308","493/18670",1.53013253304867e-05,0.000334736209807143,0.000272761552644741,"P2RX5/CXCL10/CD19/MS4A1/PRKCB/P2RY10/GPR174/CORO1A/CXCR4/CD52/LCK/CCR2/JSRP1/MCOLN2/CCR5/PTPRC/CCR6/GPR65/CXCL13/CXCR5/CXCR3/CCL19/PLCG2/GPR18/PLCB2/FASLG/GPR55/CCR4/P2RX7/MT1G/PIK3CG/PTK2B/S1PR4/MCUB/ATP2A3/MT1E/ATP2B1/CXCR6/MT2A/TRPM2/MT1F/SLC8A3/TAC1/DISC1/OPRL1/CALCA/PTPN6/CXCL11/CCR7/XCL1/SCGN/GNA13/MT1H/CD40/CXCL9/ELANE/FIS1/XCR1/SELENON/GSTO1/SLC39A7/P2RX1/CD4/GPR4/CCR9/TACR1/YWHAE/MYO5A/NMB/BCAP31/CRHR1/SLC39A13/CD38/GRINA/WFS1/C3AR1/MTLN/TRPM8/LETM1/ABL1/MT1X/JAK2/LPAR6/CXCL12/STOML2/ITPR3/PTGDR/FPR3/AP3D1/GPR35/ACKR3/CYSLTR1/SLC41A1/GRIN2B/RMDN3/ANXA7/NCS1/P2RX2/KEL/CALB1/TRPM4/SMDT1/TNNI3/CAPN3/SLC39A14/MT1M/PTGER4/ATP13A3/PRKACA/ANXA2/FAM155A/DDIT3/ESR1/TPCN1/ANXA5/CLN3/TRPM7/TCIRG1/GRIN1/ADRA1B/SNCA/SPPL3/STIM2/ITPR2/GRIN2D/CCR1/SLC39A4/LPAR2/SYPL2/SLC8A1/VAPB/FKBP1A/NMUR2/CHRNA9/TGFB1/OXTR/SWAP70/GOT1/EDNRB/CX3CR1/CALR/PTGER1/AFG3L2/CACNA1D/ATP2A2/TMCO1/LPAR3/CCR8/APOE/SELENOK/TRPV1/SLC24A5/CALB2/IMMT",154
"GO:0002294","CD4-positive, alpha-beta T cell differentiation involved in immune response","29/4308","60/18670",1.58115398239245e-05,0.00034353673214711,0.000279932704337344,"SLAMF6/LY9/IRF4/MYB/SPN/IL12RB1/CCL19/IL18/JAK3/CD86/FOXP3/BATF/IFNG/TBX21/GPR183/TNFSF4/IL23A/IL23R/IL4R/LEF1/MALT1/LGALS9/GATA3/ZBTB7B/PTGER4/CD80/NLRP3/LOXL3/PRKCZ",29
"GO:0051306","mitotic sister chromatid separation","29/4308","60/18670",1.58115398239245e-05,0.00034353673214711,0.000279932704337344,"CENPF/BUB1/ATM/DLGAP5/NDC80/CENPE/AURKB/MAD2L1/BUB1B/TACC3/ESPL1/PLK1/ANAPC11/NEK6/BUB3/PPP2R1A/TEX14/FBXO5/TRIP13/ANAPC15/DIS3L2/KLHL22/CDT1/CDC6/LCMT1/GEN1/APC/ANAPC1/TTK",29
"GO:0016050","vesicle organization","108/4308","325/18670",1.64790303170806e-05,0.00035682145237597,0.000290757828150997,"CORO1A/SAMD9/RUBCNL/LRMP/SNX10/NAPA/BAIAP3/FASLG/P2RX7/NECTIN2/GBF1/CHMP2A/RAB8B/TRAPPC3/KNL1/GOLGA2/RAB34/LYST/PEF1/CCDC136/CREB1/SQSTM1/SAMD9L/TAP1/HOOK2/STX7/ARF1/RAB39A/SEC31B/VAMP1/SERPINA1/SNAP25/RAB1B/FBXO5/BLOC1S1/VPS4A/GORASP1/LAMTOR1/WASHC4/SEC13/SNAPIN/RAB20/VPS25/TRAPPC5/VPS37B/SNF8/ARFGAP2/TAP2/TSG101/RAB11A/AP3D1/RILP/CD59/PTPRN/ZNF385A/PDCD6/STX1B/RAB7A/SNAP91/RAB1A/STX5/UNC13B/AP2M1/SORT1/MVB12A/VPS18/STX12/TFG/LAPTM4B/PPP6R3/VTI1B/PLEKHJ1/TRAPPC4/ANXA2/SYT7/AP3B1/CHMP7/SAR1A/CHMP2B/CHMP6/SNCA/MYO18A/STX16/GRIK5/MYO7A/SEC31A/VPS28/CHMP4B/ZEB2/TRAPPC2/EPS15/PRRT2/VAPB/TRAPPC1/BLOC1S5/HPS1/AQP11/SNAP23/DNM3/PHETA2/CALR/COL7A1/CAV2/PAFAH1B1/CHMP1A/SCFD1/USO1/ABCA1",108
"GO:0009201","ribonucleoside triphosphate biosynthetic process","32/4308","69/18670",1.71787063477345e-05,0.000370710659693823,0.000302075521433133,"COX5B/ALDOA/ATP5MC1/DNAJC30/ATP5PD/ATP5F1D/SPHK2/ATP5ME/ATP5MF/NME2/STOML2/ATP5F1B/TMSB4X/ATP5MG/ATP5MC3/ATP5F1E/ATP5F1A/CYC1/TREM2/NME1/PINK1/ATP5PF/ATP5F1C/DMAC2L/UQCC3/ATP5PB/ENO1/VCP/AK9/ATP5PO/TGFB1/PARP1",32
"GO:0002707","negative regulation of lymphocyte mediated immunity","21/4308","38/18670",1.77652938357964e-05,0.000382073853238784,0.000311334879170714,"LILRB1/PTPRC/CD96/IL7R/FOXP3/HAVCR2/TBX21/HLA-F/PTPN6/XCL1/FCGR2B/ARRB2/SERPINB9/C4BPB/CR1/LGALS9/HLA-G/CRK/PARP3/C4BPA/PPP3CB",21
"GO:0032757","positive regulation of interleukin-8 production","25/4308","49/18670",1.85840278475012e-05,0.000398150399196701,0.000324434936792722,"CD2/TNF/TLR7/TLR9/TLR1/NOD2/PYCARD/PARK7/ELANE/DDX58/TLR8/HYAL2/CLEC7A/CD74/CD244/ZNF580/IL1B/LGALS9/TLR5/DDIT3/HSPA1B/TLR2/HSPA1A/BCL10/AFAP1L2",25
"GO:0007229","integrin-mediated signaling pathway","43/4308","103/18670",1.86378917625851e-05,0.000398150399196701,0.000324434936792722,"ITGA4/ITGAD/VAV1/FYB1/ITGAL/PLEK/ITGB2/ITGB7/PTK2B/CD47/TSPAN32/FERMT3/ITGAM/CD63/ITGAX/BCAR1/DMTN/SEMA7A/ITGAE/ITGA3/LAMA3/ABL1/FYB2/NME2/PRAM1/MADCAM1/HCK/CDH17/ILK/ADAM15/CTNNA1/FUT8/LAT/ITGA2/RCC2/ITGA6/ITGB3/PTK2/PRKD1/COL16A1/LOXL3/TYROBP/ITGA9",43
"GO:0032753","positive regulation of interleukin-4 production","15/4308","23/18670",1.94361992884265e-05,0.000413815534013789,0.000337199753893208,"SASH3/IRF4/CD28/CD3E/CD40LG/CD86/FOXP3/HAVCR2/TNFSF4/LGALS9/GATA3/NLRP3/IL33/CEBPB/PRKCZ",15
"GO:0007249","I-kappaB kinase/NF-kappaB signaling","92/4308","269/18670",1.95686296094611e-05,0.000415246320312765,0.00033836563759798,"BTK/RHOH/PRKCB/BIRC3/TLR6/CARD11/UBD/TRAF5/NLRC3/TNFAIP3/CARD8/TNIP3/TNF/CCL19/PIM2/TLR7/TRIM59/TLR9/FASLG/TNFSF11/NOD2/TRIM22/CASP1/NLRP6/JMJD8/CASP8/LTBR/CARD9/EDAR/TRIM8/GSTP1/CCR7/CARD16/TIFAB/SQSTM1/LY96/TIAF1/PYCARD/CD40/TLR8/NEK6/CASP10/CD4/REL/CD74/DDRGK1/DAB2IP/RHOC/UNC5CL/IL1B/ABL1/OPTN/SPHK2/MALT1/LGALS9/ZNF675/NLRX1/BIRC2/TNFRSF1A/TRIM25/NR1H4/IRAK4/CAPN3/PINK1/TFG/DDX1/PPP5C/ESR1/BST2/INAVA/IKBKB/TLR2/NFKBIL1/SLC35B2/BCL10/PELI1/HACD3/FKBP1A/PRKD1/TNFRSF19/ERC1/S100A13/CX3CR1/NDFIP1/RHOA/MIER1/SECTM1/TAB2/TMEM9B/PER1/TRIM38/TICAM2",92
"GO:1990868","response to chemokine","41/4308","97/18670",2.0292680139143e-05,0.000426256546094524,0.000347337377706205,"CXCL10/CXCR4/XCL2/CCR2/DOCK8/CCR5/CCR6/CXCL13/CXCR5/CXCR3/CCL19/RIPOR2/CCR4/PTK2B/CXCR6/CCL22/CXCL11/CCR7/XCL1/CXCL9/XCR1/CCR9/LRCH1/CCL17/CCL25/CXCL12/GPR35/ROBO1/ACKR3/TREM2/RNF113A/RBM15/CIB1/CXCL1/CCR1/CCL26/CX3CR1/RHOA/PF4/CCR8/SH2B3",41
"GO:1990869","cellular response to chemokine","41/4308","97/18670",2.0292680139143e-05,0.000426256546094524,0.000347337377706205,"CXCL10/CXCR4/XCL2/CCR2/DOCK8/CCR5/CCR6/CXCL13/CXCR5/CXCR3/CCL19/RIPOR2/CCR4/PTK2B/CXCR6/CCL22/CXCL11/CCR7/XCL1/CXCL9/XCR1/CCR9/LRCH1/CCL17/CCL25/CXCL12/GPR35/ROBO1/ACKR3/TREM2/RNF113A/RBM15/CIB1/CXCL1/CCR1/CCL26/CX3CR1/RHOA/PF4/CCR8/SH2B3",41
"GO:0032633","interleukin-4 production","19/4308","33/18670",2.03553235960941e-05,0.000426256546094524,0.000347337377706205,"SASH3/IRF4/CD28/CD3E/CLECL1/ITK/CD40LG/CD86/FOXP3/HAVCR2/CD83/TNFSF4/LEF1/LGALS9/GATA3/NLRP3/IL33/CEBPB/PRKCZ",19
"GO:0046633","alpha-beta T cell proliferation","19/4308","33/18670",2.03553235960941e-05,0.000426256546094524,0.000347337377706205,"CD28/DOCK2/CD3E/CCR2/PTPRC/RASAL3/ZAP70/IL18/EBI3/TNFSF4/XCL1/IL23A/CD274/IRF1/LGALS9/ELF4/ZBTB7B/SH3RF1/ARG2",19
"GO:0071347","cellular response to interleukin-1","66/4308","179/18670",2.05126029920785e-05,0.000428141739828103,0.000348873537687533,"XCL2/KMO/CCL19/NLRP7/NOD2/CD47/PSMC3/CCL22/XCL1/PSMB5/SQSTM1/PSMC5/OTUB1/PYCARD/PSMD8/PSMB6/PSMB4/HYAL2/DAB2IP/GBP2/PSMB1/RPS6KA5/MYLK3/IL1B/PSMC4/CCL17/CCL25/ZNF675/PSMD1/PSMD3/PSMB8/CHI3L1/PSMD9/PSMB9/TOLLIP/PSMD14/PSMC1/GBP3/PSMC2/PSMA7/PSMA3/PSMD4/PSMD2/RBX1/IRAK4/PSMA8/PSMA1/IKBKB/PSMB7/CEBPB/PSMA6/SKP1/PSMA2/PSMB2/PSMD7/ABCC2/PSMD13/PELI1/PSME3/CCL26/HYAL1/PSMD11/PCK1/PSMA4/TAB2/PSMF1",66
"GO:0048524","positive regulation of viral process","44/4308","107/18670",2.35286791201608e-05,0.000489488795029228,0.000398862506722231,"CD28/TOP2A/POLR2H/CHMP2A/NELFE/POLR2L/CD4/ADARB1/CD74/LEF1/VPS4A/NELFCD/POLR2I/CSF1R/LGALS9/VPS37B/TSG101/NR5A2/PC/TRIM11/RAB7A/TARBP2/RAD23A/RRP1B/ANXA2/CHMP2B/DDB1/POLR2J/PPIB/GTF2F1/NELFA/PPIA/CHMP4B/MDFIC/POLR2F/POLR2C/VAPB/LARP1/HACD3/KPNA6/CAV2/STAU1/TRIM38/APOE",44
"GO:0032733","positive regulation of interleukin-10 production","20/4308","36/18670",2.535173000163e-05,0.000525697437102204,0.00042836730823944,"TIGIT/SASH3/IRF4/CD28/TLR9/CD40LG/CD83/NOD2/TNFSF4/XCL1/IL23A/PYCARD/CLEC7A/CD274/LGALS9/TREM2/TUSC2/INAVA/TLR2/PRKCZ",20
"GO:0032611","interleukin-1 beta production","42/4308","101/18670",2.59604016072323e-05,0.000536571157894939,0.000437227816542861,"AIM2/TLR6/TNFAIP3/PYHIN1/ACP5/CARD8/CCL19/NLRP7/P2RX7/GBP5/NOD2/CASP1/IFNG/CASP8/GSTP1/CCR7/CARD16/PYCARD/ARRB2/CARD17/TLR8/HK1/CD33/CLEC7A/IL1B/JAK2/NLRP1/MALT1/LGALS9/TREM2/NLRP3/TRIM16/AGER/INAVA/ORM2/MNDA/CX3CR1/TYROBP/LILRA2/ARG2/IFI16/ABCA1",42
"GO:0035567","non-canonical Wnt signaling pathway","57/4308","150/18670",2.70047699190983e-05,0.00055635069677987,0.00045334527733373,"PLCB2/TIAM1/GNG2/PDE6G/PSMC3/DVL1/WNT1/PSMB5/PSMC5/NFATC1/ARRB2/PSMD8/PSMB6/PSMB4/PSMB1/LEF1/FRZB/PSMC4/ABL1/WNT7A/PSMD1/PSMD3/RAC1/PSMB8/AP2S1/PSMD9/PSMB9/PSMD14/CELSR3/PSMC1/PSMC2/PSMA7/AP2M1/PSMA3/PSMD4/PSMD2/PSMA8/PSMA1/DVL3/RSPO3/MAGI2/PSMB7/TCF7L2/PSMA6/PSMA2/PSMB2/PSMD7/CLTC/PSMD13/PARD6A/PSME3/PPP3CB/PSMD11/RHOA/PSMA4/SFRP5/PSMF1",57
"GO:0050792","regulation of viral process","74/4308","208/18670",2.79227992957125e-05,0.000573408194569373,0.000467244668690224,"CD28/CXCR4/RESF1/APOBEC3D/AICDA/TRIM14/TNF/TOP2A/TRIM59/APOBEC3G/POLR2H/NECTIN2/CHMP2A/NELFE/PSMC3/TRIM8/APOBEC3F/MPHOSPH8/POLR2L/CD4/ADARB1/CD74/LEF1/VPS4A/NELFCD/ZC3HAV1/POLR2I/CSF1R/LGALS9/VPS37B/SNF8/APOBEC3H/FAM111A/RNASEL/TSG101/OAS1/NR5A2/TRIM25/PC/APOBEC3C/TRIM11/RAB7A/TARBP2/RAD23A/RRP1B/INPP5K/ANXA2/BST2/CHMP2B/DDB1/POLR2J/ISG20/PPIB/GTF2F1/LAMP3/NELFA/IFITM3/PPIA/CHMP4B/OASL/MDFIC/POLR2F/POLR2C/VAPB/LARP1/HACD3/KPNA6/GSN/CAV2/STAU1/TRIM38/APOE/OAS3/IFI16",74
"GO:0043903","regulation of interspecies interactions between organisms","78/4308","222/18670",2.84603527886905e-05,0.000582567864478468,0.000474708473659389,"CD28/CXCR4/RESF1/APOBEC3D/AICDA/TRIM14/TNF/TOP2A/TRIM59/APOBEC3G/POLR2H/NECTIN2/CHMP2A/NELFE/PSMC3/TRIM8/APOBEC3F/MPHOSPH8/POLR2L/CD4/ADARB1/CD74/LEF1/VPS4A/NELFCD/ZC3HAV1/POLR2I/CSF1R/LGALS9/VPS37B/SNF8/APOBEC3H/FAM111A/RNASEL/TSG101/OAS1/NR5A2/TRIM25/PC/APOBEC3C/TRIM11/RAB7A/TARBP2/FUCA2/RAD23A/RRP1B/INPP5K/ANXA2/GAPDH/BST2/CHMP2B/DDB1/POLR2J/ISG20/PPIB/GTF2F1/LAMP3/NELFA/KRT6A/IFITM3/PPIA/CHMP4B/OASL/BAD/MDFIC/POLR2F/POLR2C/VAPB/LARP1/HACD3/KPNA6/GSN/CAV2/STAU1/TRIM38/APOE/OAS3/IFI16",78
"GO:0098754","detoxification","53/4308","137/18670",2.87464425924604e-05,0.000586537992126933,0.000477943552954268,"OSCP1/TNF/TXNRD2/MT1G/DUOX1/MT1E/MT2A/MT1F/PRDX5/GSTP1/DUOX2/NQO1/AKR1B10/MGST3/MT1H/PARK7/PRDX1/SRXN1/GSTO1/TPO/TP53INP1/MPO/GSTZ1/TXN/MT1X/DHFR/SLC15A2/PTGS1/MGST2/GCH1/PDZK1/PXDNL/MGST1/PRDX2/TXNDC17/TXNRD1/SOD1/MT1M/GSR/GPX7/GPX3/PRXL2A/RDH12/PRDX6/ESD/ABCC2/MARC1/ABCG2/ALOX5AP/PON3/NNT/APOE/HBM",53
"GO:0050856","regulation of T cell receptor signaling pathway","21/4308","39/18670",3.01390306001308e-05,0.000612987440256973,0.000499496024205295,"TRAT1/KCNN4/TESPA1/PTPN22/LCK/BTN2A2/UBASH3A/CD226/NECTIN2/PTPN6/LILRB4/CCR7/CD160/CD300A/MALT1/CACNA1F/PTPN2/DUSP3/ADA/BCL10/CYLD",21
"GO:0044409","entry into host","52/4308","134/18670",3.08455188434605e-05,0.000625358512603406,0.000509576657259716,"SLAMF1/CXCR4/CR2/CCR5/TRIM59/PVR/CD86/ITGB7/SELPLG/NECTIN2/DPP4/CDK1/TRIM8/HAVCR1/CTNND1/GRK2/CD4/HYAL2/CBL/CD74/GPR15/SIVA1/CR1/LGALS9/NECTIN4/TRIM25/TRIM11/FUCA2/VPS18/CD80/ITGA2/HSPA1B/CLEC4M/SLC20A2/VAMP8/KRT6A/IFITM3/CLEC5A/PPIA/HSPA1A/SLC52A1/DAG1/EPS15/ITGB3/CTSB/LAMP1/F11R/HYAL1/GSN/CAV2/TRIM38/MOG",52
"GO:0046718","viral entry into host cell","48/4308","121/18670",3.15965174192489e-05,0.000638550571082345,0.000520326275161432,"SLAMF1/CXCR4/CR2/CCR5/TRIM59/PVR/CD86/ITGB7/SELPLG/NECTIN2/DPP4/CDK1/TRIM8/HAVCR1/GRK2/CD4/HYAL2/CD74/GPR15/SIVA1/CR1/LGALS9/NECTIN4/TRIM25/TRIM11/VPS18/CD80/ITGA2/HSPA1B/CLEC4M/SLC20A2/VAMP8/IFITM3/CLEC5A/PPIA/HSPA1A/SLC52A1/DAG1/EPS15/ITGB3/CTSB/LAMP1/F11R/HYAL1/GSN/CAV2/TRIM38/MOG",48
"GO:0002381","immunoglobulin production involved in immunoglobulin mediated immune response","27/4308","56/18670",3.25432555752927e-05,0.000651479135195953,0.000530861183300372,"POU2F2/BTK/CD28/GAPT/PTPRC/CCR6/AICDA/CD40LG/FOXP3/BATF/TBX21/ATAD5/TNFSF4/C17orf99/XCL1/EXO1/CD40/IL27RA/LIG4/MLH1/CLCF1/SHLD3/PARP3/HLA-DQB1/TGFB1/EXOSC3/SWAP70",27
"GO:0032615","interleukin-12 production","27/4308","56/18670",3.25432555752927e-05,0.000651479135195953,0.000530861183300372,"TIGIT/SLAMF1/IRF8/LTB/LILRB1/ACP5/CCL19/TLR9/CD40LG/JAK3/IRF5/CD47/IFNG/TNFSF4/CCR7/IL23A/ARRB2/CD40/IL23R/TLR8/CLEC7A/IRF1/LGALS9/HLA-G/AGER/TLR2/C1QBP",27
"GO:0044784","metaphase/anaphase transition of cell cycle","27/4308","56/18670",3.25432555752927e-05,0.000651479135195953,0.000530861183300372,"CENPF/BUB1/ATM/DLGAP5/NDC80/CENPE/AURKB/MAD2L1/BUB1B/TACC3/ESPL1/PLK1/ANAPC11/NEK6/BUB3/TEX14/FBXO5/TRIP13/ANAPC15/KLHL22/CDT1/CDC6/LCMT1/GEN1/APC/ANAPC1/TTK",27
"GO:0051701","interaction with host","72/4308","202/18670",3.31410167310482e-05,0.000661365869936844,0.000538917440853344,"SLAMF1/CXCR4/CR2/CCR5/TRIM59/PVR/CD86/ITGB7/SELPLG/NECTIN2/DPP4/CDK1/CHMP2A/CASP8/TRIM8/HAVCR1/CTNND1/GRK2/SERPINB9/CD4/HYAL2/CBL/CD74/GPR15/IRGM/SIVA1/VPS4A/CR1/LGALS9/VPS37B/THOC3/TSG101/NECTIN4/TRIM25/PC/TRIM11/RAB7A/FUCA2/VPS18/ULK1/GAPDH/CD80/ITGA2/HSPA1B/CLEC4M/SLC20A2/CHMP2B/DDB1/VAMP8/KRT6A/IFITM3/CLEC5A/PPIA/HSPA1A/CHMP4B/SLC52A1/DAG1/BAD/EPS15/ITGB3/VAPB/CTSB/TGFB1/LAMP1/F11R/HYAL1/KPNA6/GSN/CAV2/TRIM38/MOG/BCL2L1",72
"GO:0045076","regulation of interleukin-2 biosynthetic process","13/4308","19/18670",3.34143862031743e-05,0.000662244492023975,0.000539633390659945,"CARD11/IRF4/CD28/CD3E/PTPRC/LAG3/CD86/FOXP3/CARD9/CD4/CLEC7A/IL1B/CD80",13
"GO:1903532","positive regulation of secretion by cell","128/4308","403/18670",3.343175851068e-05,0.000662244492023975,0.000539633390659945,"AIM2/BLK/MYB/KCNN4/CD2/CRTAM/PTPN22/CARD8/KMO/RASGRP1/TNF/CCL19/BAIAP3/TLR1/TNFSF11/ITGB2/UNC13D/HAVCR2/NLRP7/P2RX7/NOD2/CASP1/IFNG/CHMP2A/RAB8B/HLA-F/TAC1/TNFSF4/ITGAM/CREB1/ADAM8/PTAFR/PYCARD/RAB27B/SCT/PTPN23/CD160/DDX58/ARF1/GRK2/IL26/TLR8/HK1/BMP6/CD33/TTN/HYAL2/GPI/CD244/NMB/IL4R/CRHR1/CD38/VPS4A/CD274/IL1B/IFIH1/ABL1/SPHK2/TFR2/JAK2/NLRP1/CSF1R/LGALS9/SNF8/CXCL12/ALOX15B/GATA3/RAC1/TSG101/INHA/PSMD9/STX1B/IL17RC/NCS1/TREM2/RAB7A/TRPM4/ADORA2A/UNC13B/NR1H4/ATP6AP1/PINK1/PTGER4/GAPDH/AACS/NLRP3/SYT7/TRIM16/AGER/MYRIP/CACNA1H/SNCA/IL33/VAMP8/MYO18A/ADORA2B/CLEC5A/VEGFC/PPIA/TLR2/TCF7L2/GRP/TACR2/RPH3AL/CYP19A1/PANX2/ORM2/BAD/NKX6-1/UCN/PARD6A/MBP/TGFB1/OXTR/PPP3CB/LRRK2/LAMP1/APLN/C5/PRKCZ/CACNA1D/SMPD3/LILRA2/AIF1/GLUL/SELENOK/NR0B2",128
"GO:0009142","nucleoside triphosphate biosynthetic process","35/4308","80/18670",3.3497129505454e-05,0.000662244492023975,0.000539633390659945,"COX5B/ALDOA/SUCLG1/ATP5MC1/AK8/DNAJC30/ATP5PD/ATP5F1D/SPHK2/ATP5ME/ATP5MF/NME2/STOML2/ATP5F1B/TMSB4X/ATP5MG/ATP5MC3/ATP5F1E/ATP5F1A/CYC1/TREM2/NME1/PINK1/ATP5PF/ATP5F1C/DMAC2L/UQCC3/TYMS/ATP5PB/ENO1/VCP/AK9/ATP5PO/TGFB1/PARP1",35
"GO:0042176","regulation of protein catabolic process","122/4308","381/18670",3.37462353428121e-05,0.000665103821028922,0.000541963329865987,"TNFAIP3/PYHIN1/TNF/MAD2L1/GIPC1/PBK/PTK2B/RNF19A/IFNG/AGAP2/DISC1/FURIN/PLK1/DVL1/NDUFA13/WNT1/ADAM8/WNT10B/BAG6/CBFA2T3/SORL1/MYCBP2/PARK7/STYX/SGTA/ARAF/OGT/PACSIN3/RHBDD3/DDRGK1/DAB2IP/BCAP31/BRSK2/ATXN3/C4BPB/IL1B/PSMC4/AREL1/PRKCG/RNF144B/COMMD1/SNF8/CHEK2/ADGRB1/PSMD1/EFNA1/PSMD3/SUFU/RILP/NUPR1/TRIB1/RNF40/KEAP1/TIMP4/FAF1/RHBDF1/PSMD14/USP5/LATS1/PSMC1/PTTG1IP/CYP51A1/TREM2/PHB/PSMC2/RAB7A/TNFRSF1B/STX5/PSMD2/RBX1/HSPBP1/ANKIB1/PINK1/RAD23A/LAPTM4B/UQCC2/SCO1/DNAJB2/GCLC/PRKACA/ANXA2/HSPA1B/DDB1/BARD1/CHMP6/RNF185/SNCA/DERL3/MGAT3/IL33/LAMP3/AMER1/PTPN3/FBXW7/VPS28/HSPA1A/VCP/EGLN2/ATRAID/MAP1A/SNX1/C4BPA/ADRA2A/USP14/RIC1/PTK2/PSME3/CDKN1B/EDEM1/UBQLN4/NELL1/LRRK2/EGF/FOXF2/ARNTL/GBA/MDM4/GSK3A/PSMF1/APC/APOE/STUB1",122
"GO:0032623","interleukin-2 production","29/4308","62/18670",3.45161687074835e-05,0.00067817879627111,0.000552617541879398,"CARD11/SASH3/IRF4/CD28/CD3E/CCR2/TNFAIP3/PTPRC/LAG3/IL18/CD247/CD86/FOXP3/HAVCR2/CD83/TBX21/CARD9/XCL1/CD4/CLEC7A/IL1B/ABL1/MALT1/GATA3/STOML2/KAT5/NR1H4/CD80/RUNX1",29
