"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0012507","ER to Golgi transport vesicle membrane","19/2417","62/19717",0.000101656881120025,0.00154839842741442,0.00126509635162909,"HLA-DPB1/HLA-F/HLA-DQA1/HLA-DPA1/HLA-B/HLA-A/CD74/HLA-DRA/HLA-G/STX5/HLA-DRB1/HLA-DQB1/SEC16A/CD59/B2M/PEF1/SAR1A/SEC31B/SEC23A",19
"GO:0005766","primary lysosome","36/2417","155/19717",0.000102189853172258,0.00154839842741442,0.00126509635162909,"RAB37/LRMP/ARHGAP45/PLAC8/PYCARD/UNC13D/PA2G4/MNDA/TOM1/GM2A/PIGR/DNAJC5/PTGES2/ARL8A/NFAM1/ADA2/SURF4/ELANE/VNN1/B4GALT1/BST2/MGST1/C3AR1/FAF2/CD63/SERPINA3/PSMD1/PRDX6/GLIPR1/RNASET2/STOM/FRK/RAB5C/SYNGR1/ATP6V0C/FTL",36
"GO:0042582","azurophil granule","36/2417","155/19717",0.000102189853172258,0.00154839842741442,0.00126509635162909,"RAB37/LRMP/ARHGAP45/PLAC8/PYCARD/UNC13D/PA2G4/MNDA/TOM1/GM2A/PIGR/DNAJC5/PTGES2/ARL8A/NFAM1/ADA2/SURF4/ELANE/VNN1/B4GALT1/BST2/MGST1/C3AR1/FAF2/CD63/SERPINA3/PSMD1/PRDX6/GLIPR1/RNASET2/STOM/FRK/RAB5C/SYNGR1/ATP6V0C/FTL",36
"GO:0005769","early endosome","67/2417","350/19717",0.00012903270014318,0.00191352748935737,0.00156341972625891,"CORO1A/SNX20/HLA-F/CD8B/ABCA7/SAMD9L/FIG4/KIFC1/CXCR4/FGD2/CYTIP/HAVCR2/KIAA0319/CD22/HLA-B/SORL1/ARRDC3/HLA-A/TICAM2/MLC1/TOM1/INPP5F/BACE1/HLA-G/CNTNAP2/TF/ATP11A/SH3GL1/LDLR/CLIP3/LRP6/APOE/B2M/TMEM165/LMTK2/PLEKHF2/RUBCN/ACKR3/LDLRAP1/SNX1/CD4/LAMP5/CD1E/ECPAS/MARCHF8/LLGL1/VPS4A/RAB5C/RAB21/UHRF1BP1L/CD274/NSG1/ATP6V0D2/RABGAP1L/RAB31/MYO5A/RAB20/TM9SF4/F2RL1/LIPG/APP/GPR107/FLOT1/APPL2/STX12/SLC11A2/RAB38",67
"GO:0000778","condensed nuclear chromosome kinetochore","8/2417","15/19717",0.000145767478528373,0.00211666526113075,0.00172939047990899,"NDC80/CENPK/NUF2/BUB1/BUB1B/MIS12/CENPA/PLK1",8
"GO:0005774","vacuolar membrane","76/2417","412/19717",0.000163294927081184,0.00232278702399154,0.00189779925995533,"RAB37/LRMP/HLA-DPB1/HLA-F/DRAM2/RUBCNL/TLR7/HLA-DOA/HLA-DMB/SLC48A1/SLC12A4/HLA-DOB/LAPTM5/VASN/TRPM2/HLA-DQA1/HLA-DPA1/GNB2/CD74/ECE1/TOM1/ATP6V0A1/HLA-DRA/PIGR/DNAJC5/NAPA/ARL8A/NFAM1/GNA11/UBA1/SPAG9/HLA-DRB1/HLA-DQB1/ATP11A/TMBIM1/ENPEP/HLA-DMA/SURF4/VNN1/IRGM/LDLR/B4GALT1/ULK1/BST2/MGST1/TMEM79/TMEM165/SPAAR/C3AR1/MYO7A/ATG16L2/TMEM63A/CD63/CLEC16A/LAMP5/SLC2A6/IFITM3/SYT7/GLIPR1/AP3D1/STOM/RRAGB/MARCHF8/VPS4A/RAB5C/SYNGR1/SLC17A5/ATP6V0D2/ABCB6/ATP6V0C/TMEM150B/FLOT1/TLR9/MREG/SLC11A2/WDFY3",76
"GO:0019898","extrinsic component of membrane","58/2417","295/19717",0.000171044604784386,0.00238436179069434,0.00194810802501795,"CARMIL2/LCK/NCF1/SNX10/MATK/PTK2B/CNR2/PIK3CD/CISH/SYTL1/KCNAB2/PIK3R5/SLA2/JAKMIP1/BLK/SOX10/RACGAP1/PIK3CG/RGS1/JUP/CTNNA1/VPS13D/TIAM1/CTNND1/GNGT2/GNA11/DTNA/TF/FERMT2/CDH19/GNG7/ULK1/VPS13C/SRC/ATG2A/RNF40/PLEKHA4/DOC2A/CDH26/SGTA/GNAO1/STYK1/FGR/PSD/MITD1/FRK/GFRA2/APC/ASPSCR1/CDK16/WDR45B/GNG2/WDR45/HIP1/SEC23A/NMT2/WDFY3/PRSS8",58
"GO:0005765","lysosomal membrane","67/2417","354/19717",0.000181938975473824,0.00244191672786989,0.00199513244699481,"RAB37/LRMP/HLA-DPB1/HLA-F/DRAM2/TLR7/HLA-DOA/HLA-DMB/SLC48A1/SLC12A4/HLA-DOB/LAPTM5/VASN/TRPM2/HLA-DQA1/HLA-DPA1/GNB2/CD74/ECE1/TOM1/ATP6V0A1/HLA-DRA/PIGR/DNAJC5/ARL8A/NFAM1/GNA11/UBA1/SPAG9/HLA-DRB1/HLA-DQB1/ATP11A/TMBIM1/ENPEP/HLA-DMA/SURF4/VNN1/LDLR/B4GALT1/BST2/MGST1/TMEM79/TMEM165/SPAAR/C3AR1/MYO7A/TMEM63A/CD63/CLEC16A/LAMP5/SLC2A6/IFITM3/SYT7/GLIPR1/AP3D1/STOM/RRAGB/MARCHF8/RAB5C/SYNGR1/SLC17A5/ATP6V0D2/ATP6V0C/FLOT1/TLR9/MREG/SLC11A2",67
"GO:0001891","phagocytic cup","11/2417","27/19717",0.000182180301074942,0.00244191672786989,0.00199513244699481,"CORO1A/BIN2/LCP1/ARHGAP25/ABCA7/ADGRB1/SH3BP1/TICAM2/IRGM/CDC42SE2/RAB31",11
"GO:0031234","extrinsic component of cytoplasmic side of plasma membrane","24/2417","91/19717",0.000187727340200216,0.00246879162489717,0.00201709018963886,"CARMIL2/LCK/MATK/PTK2B/CNR2/KCNAB2/BLK/RACGAP1/RGS1/TIAM1/GNGT2/GNA11/DTNA/FERMT2/GNG7/SRC/PLEKHA4/GNAO1/STYK1/FGR/FRK/CDK16/GNG2/HIP1",24
"GO:0098852","lytic vacuole membrane","67/2417","355/19717",0.000197936356934483,0.00255484519969139,0.00208739900782759,"RAB37/LRMP/HLA-DPB1/HLA-F/DRAM2/TLR7/HLA-DOA/HLA-DMB/SLC48A1/SLC12A4/HLA-DOB/LAPTM5/VASN/TRPM2/HLA-DQA1/HLA-DPA1/GNB2/CD74/ECE1/TOM1/ATP6V0A1/HLA-DRA/PIGR/DNAJC5/ARL8A/NFAM1/GNA11/UBA1/SPAG9/HLA-DRB1/HLA-DQB1/ATP11A/TMBIM1/ENPEP/HLA-DMA/SURF4/VNN1/LDLR/B4GALT1/BST2/MGST1/TMEM79/TMEM165/SPAAR/C3AR1/MYO7A/TMEM63A/CD63/CLEC16A/LAMP5/SLC2A6/IFITM3/SYT7/GLIPR1/AP3D1/STOM/RRAGB/MARCHF8/RAB5C/SYNGR1/SLC17A5/ATP6V0D2/ATP6V0C/FLOT1/TLR9/MREG/SLC11A2",67
"GO:0030660","Golgi-associated vesicle membrane","28/2417","114/19717",0.00021520284903564,0.00272720701414256,0.00222822471441686,"HLA-DPB1/HLA-F/HLA-DQA1/HLA-DPA1/HLA-B/HLA-A/CD74/HLA-DRA/ARFGAP3/HLA-G/STX5/HLA-DRB1/HLA-DQB1/SEC16A/CD59/CLTCL1/SCYL1/B2M/COPA/CLTB/ARCN1/COPB2/CNGA4/PEF1/DIPK2A/SAR1A/SEC31B/SEC23A",28
"GO:0031253","cell projection membrane","62/2417","326/19717",0.000271024044397282,0.00337328140973045,0.00275609037629567,"SLC7A11/DOCK8/RASGRP2/RIPOR2/TBC1D10C/ARHGAP45/CDHR1/SCIMP/LCP1/PACSIN1/ABCA7/SYTL1/FGD2/ITGA3/THEM4/CSPG4/PLEK/PIP5K1A/AKAP5/NPC1L1/TIAM1/HLA-G/ARF4/MYO1C/CNTNAP2/FERMT2/B4GALT1/ITGB1/ATF4/PLEKHO1/KCNC3/SRC/DDX58/IQCE/CLTB/P2RY12/RAC1/EPS8L3/SEPTIN2/LAMP5/ANK1/EPS8L1/BBS5/PDE6G/PKD2L1/EPS8L2/FGR/PSD/ITGB3/INPP5K/CNGA4/SLC34A2/APC/CYS1/SLC9A3R1/ARL13B/PRCD/PTPRJ/SLC34A1/APPL2/SLC11A2/KIRREL1",62
"GO:0022624","proteasome accessory complex","10/2417","24/19717",0.000288039245285163,0.00352216410462735,0.00287773281069757,"PSMD3/PSMC3/PSMC1/PSME3/PSMD8/PSMD7/PSMD2/PSMD1/PSMC4/PSMD13",10
"GO:0071556","integral component of lumenal side of endoplasmic reticulum membrane","11/2417","29/19717",0.000382797997249525,0.00452220684886303,0.0036948031491881,"HLA-DPB1/HLA-F/HLA-DQA1/HLA-DPA1/HLA-B/HLA-A/CD74/HLA-DRA/HLA-G/HLA-DRB1/HLA-DQB1",11
"GO:0098553","lumenal side of endoplasmic reticulum membrane","11/2417","29/19717",0.000382797997249525,0.00452220684886303,0.0036948031491881,"HLA-DPB1/HLA-F/HLA-DQA1/HLA-DPA1/HLA-B/HLA-A/CD74/HLA-DRA/HLA-G/HLA-DRB1/HLA-DQB1",11
"GO:0000502","proteasome complex","18/2417","63/19717",0.00040428829197978,0.00469648232516511,0.00383719238528177,"PSMA8/PSMB9/PSMD3/PSMB8/PSMC3/USP14/RAD23A/PSMC1/PSME3/PSMD8/ZFAND2B/PSMD7/PSMD2/PSMD1/ECPAS/PSMC4/PSMB4/PSMD13",18
"GO:0060205","cytoplasmic vesicle lumen","61/2417","325/19717",0.000432969152885424,0.00494720491083837,0.0040420416171012,"ARHGAP9/BIN2/ARHGAP45/PTPN6/PLAC8/DOCK2/AMPD3/FASLG/PYCARD/DBH/UNC13D/PCYOX1L/CTSW/PSMD3/PA2G4/A1BG/PTX3/JUP/TMSB4X/MNDA/GMFG/CRACR2A/GM2A/PSMC3/BACE1/PTGES2/ALOX5/TF/ADA2/ELANE/FERMT3/COTL1/FAM49B/ILF2/PSMD7/B2M/ACTN4/PSMD2/FAF2/SERPINA3/NIT2/FGR/PSMD1/PRDX6/RNASET2/MMRN1/ALDOA/CTSH/CRISPLD2/VCL/XRCC5/PSMD13/FRK/CSNK2B/ALB/AOC1/FTL/LRG1/APP/SPARC/IGF1",61
"GO:0005838","proteasome regulatory particle","9/2417","21/19717",0.000452796264073648,0.00504309467634394,0.00412038695144918,"PSMD3/PSMC3/PSMC1/PSMD8/PSMD7/PSMD2/PSMD1/PSMC4/PSMD13",9
"GO:0016461","unconventional myosin complex","6/2417","10/19717",0.000455832086957917,0.00504309467634394,0.00412038695144918,"MYO1F/MYO1C/MYO7A/MYO9A/MYO5A/MYL6",6
"GO:1905369","endopeptidase complex","18/2417","64/19717",0.00049886306350202,0.00543293055095169,0.00443889666701633,"PSMA8/PSMB9/PSMD3/PSMB8/PSMC3/USP14/RAD23A/PSMC1/PSME3/PSMD8/ZFAND2B/PSMD7/PSMD2/PSMD1/ECPAS/PSMC4/PSMB4/PSMD13",18
"GO:0031983","vesicle lumen","61/2417","327/19717",0.000510382677148571,0.00547287270727006,0.00447153082327736,"ARHGAP9/BIN2/ARHGAP45/PTPN6/PLAC8/DOCK2/AMPD3/FASLG/PYCARD/DBH/UNC13D/PCYOX1L/CTSW/PSMD3/PA2G4/A1BG/PTX3/JUP/TMSB4X/MNDA/GMFG/CRACR2A/GM2A/PSMC3/BACE1/PTGES2/ALOX5/TF/ADA2/ELANE/FERMT3/COTL1/FAM49B/ILF2/PSMD7/B2M/ACTN4/PSMD2/FAF2/SERPINA3/NIT2/FGR/PSMD1/PRDX6/RNASET2/MMRN1/ALDOA/CTSH/CRISPLD2/VCL/XRCC5/PSMD13/FRK/CSNK2B/ALB/AOC1/FTL/LRG1/APP/SPARC/IGF1",61
"GO:0005770","late endosome","50/2417","256/19717",0.00054180298610228,0.0057217678986862,0.00467488700927167,"CST7/HLA-DMB/UNC13D/FIG4/SLA2/CXCR4/LRRK2/MCOLN2/DYNC1LI2/SORL1/CD74/TICAM2/HLA-DRA/SQSTM1/ANKRD13D/BACE1/ARL8A/HLA-DRB1/TF/CTSS/HLA-DMA/LDLR/ARF1/BST2/CLTCL1/RAB27B/SRC/TMEM165/SPAAR/BAIAP3/CTSL/RUBCN/CD63/CLEC16A/LAMP5/IFITM3/SLC2A4/SLC31A1/CD1E/MITD1/ECPAS/CTSH/VPS4A/IL12A/PMEL/NSG1/MYO5A/MREG/SLC11A2/YIPF2",50
"GO:0005912","adherens junction","20/2417","76/19717",0.000643420391141011,0.0065127744929388,0.0053211674102241,"CD96/NECTIN2/JUP/SH3BP1/CTNNA1/TNK2/CTNND1/NIBAN2/TJP2/AHI1/PKP2/SHROOM3/CAMSAP3/ESAM/PXN/VCL/SORBS1/PTPRK/PTK2/AJM1",20
"GO:0000940","condensed chromosome outer kinetochore","7/2417","14/19717",0.000644736642772995,0.0065127744929388,0.0053211674102241,"NDC80/CENPF/BUB1/SKA3/BUB1B/PLK1/SKA1",7
"GO:0061702","inflammasome complex","7/2417","14/19717",0.000644736642772995,0.0065127744929388,0.0053211674102241,"CARD8/CASP1/PYCARD/AIM2/NLRP1/NLRP6/NLRP3",7
"GO:0101003","ficolin-1-rich granule membrane","17/2417","61/19717",0.000793164736913233,0.00789765459469319,0.00645266349879788,"TBC1D10C/CD300A/SIGLEC5/TRPM2/NCKAP1L/DOK3/ADAM8/NBEAL2/ITGB2/ATP6V0A1/ITGAX/ARL8A/ADGRE3/CR1/RAC1/PKP1/ATP6V0C",17
"GO:0034774","secretory granule lumen","59/2417","321/19717",0.00091080076319553,0.00894124129503217,0.00730531079153123,"ARHGAP9/BIN2/ARHGAP45/PTPN6/PLAC8/DOCK2/AMPD3/PYCARD/DBH/UNC13D/PCYOX1L/CTSW/PSMD3/PA2G4/A1BG/PTX3/JUP/TMSB4X/MNDA/GMFG/CRACR2A/GM2A/PSMC3/PTGES2/ALOX5/TF/ADA2/ELANE/FERMT3/COTL1/FAM49B/ILF2/PSMD7/B2M/ACTN4/PSMD2/FAF2/SERPINA3/NIT2/FGR/PSMD1/PRDX6/RNASET2/MMRN1/ALDOA/CTSH/CRISPLD2/VCL/XRCC5/PSMD13/FRK/CSNK2B/ALB/AOC1/FTL/LRG1/APP/SPARC/IGF1",59
"GO:0043020","NADPH oxidase complex","7/2417","15/19717",0.00108133466148704,0.0104679202646731,0.00855266157696619,"NCF1C/NCF1/NCF1B/NCF4/CYBB/NCF2/DUOX2",7
"GO:0030658","transport vesicle membrane","41/2417","208/19717",0.00135662239436053,0.0129529562858807,0.0105830240136849,"HLA-DPB1/HLA-F/DBH/LRRK2/SYNPR/HLA-DQA1/HLA-DPA1/HLA-B/SYT3/HLA-A/CD74/HLA-DRA/RAB11B/WFS1/HLA-G/VAMP1/DNAJC5/STX5/HLA-DRB1/HLA-DQB1/SEC16A/CD59/SYNGR3/CLTCL1/RAB27B/B2M/CLTB/DOC2A/LAMP5/SGTA/SYT7/SCGN/PEF1/SYNGR1/SLC17A5/BSN/SAR1A/SEC31B/PRRT2/SEC23A/STX12",41
"GO:0032009","early phagosome","6/2417","12/19717",0.00161136883501816,0.0151773524055089,0.0124004344202678,"TLR7/UNC93B1/SYT7/RAB31/TLR9/APPL2",6
"GO:1990752","microtubule end","10/2417","29/19717",0.00165189778628,0.0153516367604954,0.0125428309105611,"SKAP1/ASPM/NIN/KIF18B/CLIP1/CAMSAP3/CAMSAP2/MYO5A/SVIL/MAPRE2",10
"GO:0051233","spindle midzone","11/2417","34/19717",0.00177059465084392,0.0160273308004962,0.0130948968709031,"AURKB/RACGAP1/CDCA8/CENPE/ARL8A/KIF18B/UNC119/KIF14/PLK1/MAPRE2/APP",11
"GO:0098576","lumenal side of membrane","11/2417","34/19717",0.00177059465084392,0.0160273308004962,0.0130948968709031,"HLA-DPB1/HLA-F/HLA-DQA1/HLA-DPA1/HLA-B/HLA-A/CD74/HLA-DRA/HLA-G/HLA-DRB1/HLA-DQB1",11
"GO:0005871","kinesin complex","15/2417","55/19717",0.00200228566229008,0.0178922193155921,0.0146185768326442,"KIF21B/KIF15/KIFC1/CENPE/DISC1/KIF18B/NDE1/KIF14/KIF4A/KIF1B/KIF27/PAFAH1B1/KIF21A/KIF11/KIF20A",15
"GO:0030027","lamellipodium","38/2417","193/19717",0.0020297634121015,0.0179081658004398,0.0146316056755085,"CARMIL2/DOCK8/CORO1A/PSTPIP1/ARHGEF6/PTK2B/CDC42BPB/APBB1IP/RAC2/EVL/SLC39A14/FGD2/PTPRO/DGKZ/CSPG4/PIP5K1A/FGD3/SH3BP1/CTNNA1/CTNND1/FERMT2/PTPRM/ITGB1/RAC1/SH3RF1/SNX1/ABI3/CDK5/PXN/DAG1/ITGB3/AMOTL1/RAPH1/APC/BCAR1/APP/FLOT1/PTK2",38
"GO:0043296","apical junction complex","30/2417","143/19717",0.0021225313624986,0.0184925544957691,0.0151090719356808,"JAML/NECTIN2/FRMPD2/JUP/PLXDC1/SH3BP1/CTNNA1/CLDN7/CTNND1/RAP2B/TJP2/YBX3/DDX58/SHROOM3/CAMSAP3/SAPCD2/ESAM/CLDN15/OCLN/NPHP4/NECTIN3/AMOTL1/TJP1/APC/SORBS1/AOC1/F11R/DLG3/CDK4/CRB3",30
"GO:0099091","postsynaptic specialization, intracellular component","8/2417","21/19717",0.00233787846014612,0.0201172998360721,0.016436546418961,"CTNND1/SH3GL1/BCR/ABR/SRC/BAIAP2/PSD/DLG3",8
"GO:0005771","multivesicular body","14/2417","51/19717",0.00261219223275426,0.0222036339784112,0.0181411553006425,"CST7/LRRK2/SORL1/CD74/BACE1/BST2/RAB27B/CTSL/CD63/SLC2A4/ECPAS/CTSH/PMEL/NSG1",14
"GO:0098802","plasma membrane signaling receptor complex","53/2417","295/19717",0.00267014008941468,0.0224227426785787,0.0183201748684,"ITGAL/CD79B/TSPAN32/IL2RB/CD247/CD3E/ZAP70/IL12RB1/ITGAE/PTPN6/CD3D/ITGB7/SKAP1/CD6/TLR6/CD3G/PTK2B/CD8B/APBB1IP/ACVR1B/TRAF5/CD8A/ITGAD/ITGA4/TLR1/ITGA3/TRAT1/ITGAM/ITGB2/ACVR1C/ITGAX/TFR2/TF/IRS1/ITGB1/B2M/IL6/IL13RA1/BIRC2/CD4/CD40/ITGA9/ITGB3/GPR156/CHRNA6/TLR2/SORBS1/GRIK3/ABHD12/EBI3/CALCR/DLG3/TRAF2",53
"GO:0019897","extrinsic component of plasma membrane","33/2417","165/19717",0.00297415685394155,0.0246784205618721,0.0201631435837391,"CARMIL2/LCK/MATK/PTK2B/CNR2/SYTL1/KCNAB2/BLK/RACGAP1/RGS1/JUP/CTNNA1/TIAM1/CTNND1/GNGT2/GNA11/DTNA/TF/FERMT2/CDH19/GNG7/SRC/PLEKHA4/CDH26/GNAO1/STYK1/FGR/FRK/APC/CDK16/GNG2/HIP1/PRSS8",33
"GO:0042629","mast cell granule","8/2417","22/19717",0.00328331817012362,0.0269232089950137,0.0219972152326549,"LAT2/PIK3CD/BTK/RASGRP1/PIK3CG/MILR1/CXCR2/LAT",8
"GO:0030120","vesicle coat","15/2417","58/19717",0.00351345196227436,0.0284753025314562,0.0232653306192219,"FCHO1/NECAP2/ARFGAP3/CLTCL1/SCYL1/COPA/CLTB/ARCN1/COPB2/PEF1/DIPK2A/SAR1A/SEC31B/HIP1/SEC23A",15
"GO:0055038","recycling endosome membrane","19/2417","81/19717",0.00366793017023652,0.0293856014787914,0.024009077097374,"ACAP1/HLA-F/MCOLN2/HLA-B/HLA-A/RAP2B/RAB11B/HLA-G/CLIP3/B2M/RFFL/SCAMP4/BAIAP3/RAC1/LAMP5/CD274/NSG1/ABHD17C/STX12",19
"GO:0099092","postsynaptic density, intracellular component","7/2417","18/19717",0.00383330541074073,0.0303615212646169,0.0248064381245303,"CTNND1/SH3GL1/BCR/ABR/BAIAP2/PSD/DLG3",7
"GO:0030684","preribosome","18/2417","76/19717",0.00413598113905229,0.0320746867556727,0.0262061550023694,"UTP4/TSR1/NOP14/MRTO4/RRP15/PES1/RRP9/BYSL/EBNA1BP2/RRS1/TBL3/NOP58/MAK16/WDR46/IMP4/NOL10/NOL6/BMS1",18
"GO:0005876","spindle microtubule","15/2417","59/19717",0.00418764565385814,0.0320746867556727,0.0262061550023694,"AURKB/SKA3/NUSAP1/CENPE/KNTC1/KIF18B/PSRC1/KIF4A/PLK1/PAFAH1B1/CDK1/SKA1/KIF11/BIRC5/CSNK1D",15
"GO:0030136","clathrin-coated vesicle","36/2417","188/19717",0.00422371657497858,0.0320746867556727,0.0262061550023694,"DENND1C/CD3D/HLA-DPB1/CTLA4/FCHO1/CD3G/RGS19/UNC13D/KIAA0319/HLA-DQA1/HLA-DPA1/NECAP2/CD74/IL7R/ECE1/TNK2/SH3BP4/HLA-DRA/INPP5F/FURIN/DNAJC5/HLA-DRB1/HLA-DQB1/TF/LDLR/ABCB4/CLTCL1/RAB27B/APOE/CLTB/LDLRAP1/CD4/SLC2A4/HIP1/EREG/GPR107",36
"GO:0042470","melanosome","23/2417","106/19717",0.00427969278088602,0.0320746867556727,0.0262061550023694,"SYTL1/SLC3A2/ATP6V0A1/DNAJC5/ATP1A1/ITGB1/RAB27B/MYO7A/RAC1/CALU/CD63/ITGB3/STOM/GCHFR/RAB5C/PMEL/SYNGR1/FASN/MYO5A/PRDX1/FLOT1/MREG/RAB38",23
"GO:0048770","pigment granule","23/2417","106/19717",0.00427969278088602,0.0320746867556727,0.0262061550023694,"SYTL1/SLC3A2/ATP6V0A1/DNAJC5/ATP1A1/ITGB1/RAB27B/MYO7A/RAC1/CALU/CD63/ITGB3/STOM/GCHFR/RAB5C/PMEL/SYNGR1/FASN/MYO5A/PRDX1/FLOT1/MREG/RAB38",23
"GO:0034399","nuclear periphery","27/2417","131/19717",0.00443639480830507,0.0328953955466876,0.0268767031499781,"MYB/CENPF/CLIC4/GFI1/BLM/LRIF1/HNRNPM/KIF4A/ALOX5/NUP98/RNASEL/EBNA1BP2/ATF4/ATN1/NUP93/XPOT/DAG1/NCOR2/CEBPB/LMNB1/CSNK2B/MAP2/SORBS1/KRT8/SPARC/FIGN/NUP153",27
"GO:1905368","peptidase complex","20/2417","89/19717",0.00491690764688238,0.036074575051337,0.029474205395716,"PSMA8/PSMB9/PSMD3/PSMB8/PSMC3/USP14/RAD23A/PSMC1/PSME3/PSMD8/ZFAND2B/PSMD7/F7/PSMD2/PSMD1/ENY2/ECPAS/PSMC4/PSMB4/PSMD13",20
"GO:0005875","microtubule associated complex","30/2417","152/19717",0.00545406189269668,0.0395987618667665,0.032353590832773,"AURKB/KIF21B/KIF15/NME8/KIFC1/CDCA8/DYNC1LI2/CENPE/DISC1/KIF18B/NDE1/KIF14/KIF4A/KIF1B/HAUS4/KIF27/DNAH8/PAFAH1B1/KIF21A/PXN/LRP8/HAUS5/MAP7/KIF11/BIRC5/STAU1/DCTN2/MAP2/KIF20A/HAUS3",30
"GO:0030126","COPI vesicle coat","6/2417","15/19717",0.00630022926925923,0.0447939359279453,0.036598232027514,"ARFGAP3/SCYL1/COPA/ARCN1/COPB2/DIPK2A",6
"GO:0030496","midbody","33/2417","173/19717",0.00633605528045434,0.0447939359279453,0.036598232027514,"CENPF/AURKB/SEPTIN6/CNTRL/ASPM/RACGAP1/CLIC4/CDCA8/ZFYVE19/SEPTIN1/CTNND1/NEK2/MICAL1/CENPE/ARL8A/PSRC1/KIF14/KIF4A/SHCBP1/SEPTIN2/KEAP1/PLK1/CDK1/TEX14/MITD1/NTNG2/BCL3/BIRC5/VPS4A/TRIOBP/KIF20A/SVIL/ANKRD54",33
"GO:0042641","actomyosin","18/2417","79/19717",0.0063624098376852,0.0447939359279453,0.036598232027514,"LCP1/CDC42BPB/MYH14/TRIP6/PDLIM3/BAG3/FERMT2/PDLIM1/ACTN4/KAT2B/PXN/LIMCH1/MYL9/SORBS1/MYO5A/MYO18A/WDR1/PTK2",18
"GO:0005938","cell cortex","53/2417","308/19717",0.00657659864678186,0.0458388925680695,0.0374519986095683,"CORO1A/BIN2/RASAL3/WAS/FMNL1/PTK2B/SEPTIN6/WIPF1/EXOC3L4/ARFIP2/CYTIP/MELK/SH3BP1/RHOH/SEPTIN1/EMD/CTNND1/GMFG/ERMN/SEPTIN3/HCLS1/FERMT2/RTKN/COTL1/BFSP2/KCNC3/SHROOM3/ACTN4/CLTB/MYO7A/SAPCD2/SEPTIN2/PVALB/NCL/PAFAH1B1/DCDC2B/PXN/CTBP2/CNKSR1/SCIN/PDZD4/LLGL1/BSN/RYR1/FMN2/HIP1/RHOU/WDR1/FLOT1/PTK2/TRAF2/RIMS4/FGF1",53
"GO:0030133","transport vesicle","65/2417","392/19717",0.00678093869788107,0.0467951908160703,0.0382333281454263,"HLA-DPB1/HLA-F/SYTL1/SEPTIN6/DBH/UNC13D/PRG2/LRRK2/SYNPR/FGFRL1/HLA-DQA1/HLA-DPA1/HLA-B/SYT3/HLA-A/CD74/SEPTIN1/HLA-DRA/SIPA1/FURIN/RAB11B/WFS1/DISC1/BACE1/HLA-G/VAMP1/DNAJC5/STX5/HLA-DRB1/HLA-DQB1/SEC16A/APBA2/CD59/SURF4/SYNGR3/CLTCL1/RAB27B/B2M/COPA/CLTB/PLEKHF2/DOC2A/ARCN1/LAMP5/SGTA/NRSN2/SLC2A4/SYT7/COPB2/CRISPLD2/SLC40A1/SCGN/PEF1/SYNGR1/SLC17A5/BSN/SAR1A/CDK16/SEC31B/PRRT2/SEC23A/APP/IGF1/STX12/YIPF2",65
"GO:0032588","trans-Golgi network membrane","20/2417","92/19717",0.00723646994638388,0.0494492113002898,0.0404017568729998,"HLA-DPB1/PLD4/ARFIP2/HLA-DQA1/HLA-DPA1/CD74/HLA-DRA/HLA-DRB1/HLA-DQB1/CLIP3/SCAMP4/TMEM79/TMEM165/BAIAP3/COG1/COG4/LLGL1/NSG1/RAB31/APP",20
"GO:0031901","early endosome membrane","29/2417","149/19717",0.00757947034842149,0.0510584532466704,0.0417165645343935,"SNX20/HLA-F/CD8B/ABCA7/FIG4/FGD2/KIAA0319/HLA-B/HLA-A/TICAM2/INPP5F/HLA-G/SH3GL1/CLIP3/LRP6/B2M/TMEM165/PLEKHF2/SNX1/LAMP5/MARCHF8/LLGL1/RAB5C/RAB21/CD274/NSG1/RAB31/APPL2/STX12",29
"GO:0097546","ciliary base","10/2417","35/19717",0.00761847795933102,0.0510584532466704,0.0417165645343935,"PRKAR2B/DISC1/IFT88/NPHP4/MOK/IFT122/PRKACA/CFAP36/SUFU/PRKACB",10
"GO:0030057","desmosome","8/2417","25/19717",0.00793842051610743,0.0518293052009343,0.0423463778806999,"JUP/PPL/UBA1/PKP3/PKP2/B4GALT1/EVPL/PKP1",8
"GO:0045334","clathrin-coated endocytic vesicle","15/2417","63/19717",0.00801172535331835,0.0518293052009343,0.0423463778806999,"HLA-DPB1/CTLA4/FCHO1/HLA-DQA1/HLA-DPA1/CD74/HLA-DRA/INPP5F/HLA-DRB1/HLA-DQB1/LDLR/CLTCL1/APOE/CLTB/HIP1",15
"GO:0101002","ficolin-1-rich granule","25/2417","124/19717",0.00803093968680188,0.0518293052009343,0.0423463778806999,"BIN2/AMPD3/PRG2/PSMD3/A1BG/JUP/MNDA/GMFG/PSMC3/FTH1/ALOX5/CTSS/COTL1/ILF2/PSMD7/PSMD2/PDAP1/ALDOA/CTSH/CRISPLD2/VCL/PSMD13/CSNK2B/COMMD3/LRG1",25
