"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000315","organellar large ribosomal subunit","32/4502","57/19717",5.52929212088807e-08,1.55844122370216e-06,1.19208520189127e-06,"MRPL2/MRPL28/MRPL20/MRPL54/MRPL24/MRPL40/NDUFAB1/MRPL38/MALSU1/MRPL12/MRPL27/MRPL4/MRPL23/MRPL14/MRPS18A/MRPL43/MRPL17/MRPL34/MRPL46/MRPL3/MRPL22/MRPL51/MRPL52/MPV17L2/MRPL15/MRPL47/MRPL37/MRPL57/MRPL21/NSUN4/MRPL32/MRPL36",32
"GO:0005762","mitochondrial large ribosomal subunit","32/4502","57/19717",5.52929212088807e-08,1.55844122370216e-06,1.19208520189127e-06,"MRPL2/MRPL28/MRPL20/MRPL54/MRPL24/MRPL40/NDUFAB1/MRPL38/MALSU1/MRPL12/MRPL27/MRPL4/MRPL23/MRPL14/MRPS18A/MRPL43/MRPL17/MRPL34/MRPL46/MRPL3/MRPL22/MRPL51/MRPL52/MPV17L2/MRPL15/MRPL47/MRPL37/MRPL57/MRPL21/NSUN4/MRPL32/MRPL36",32
"GO:0000776","kinetochore","59/4502","135/19717",5.78816206735188e-08,1.57313976187671e-06,1.20332842979158e-06,"CENPF/BUB1/SEPTIN6/NDC80/SGO2/CENPK/CENPE/NUF2/AURKB/MAD2L1/ERCC6L/BUB1B/CENPM/CENPA/SGO1/HJURP/NEK2/KNTC1/KNL1/PLK1/PMF1/SKA1/PPP1CC/RASSF2/BIRC5/SKA3/SPC24/DYNC1I1/BUB3/NDE1/TEX14/GPATCH11/DCTN3/CENPH/DCTN2/SEC13/CENPI/MTBP/KIF2C/PHF6/TRAPPC12/CENPU/SEPTIN2/SPC25/CDT1/BOD1/KNSTRN/MIS18BP1/KAT8/DCTN1/DCTN6/KIF22/REC8/CENPX/APC/PAFAH1B1/BOD1L1/TTK/CENPC",59
"GO:0045121","membrane raft","113/4502","315/19717",8.83819562230034e-08,2.31926443743812e-06,1.77405523743451e-06,"CD19/BTK/MS4A1/BIRC3/TLR6/CD79A/CARD11/CD48/CD2/LAT2/LCK/PTPRC/KCNA3/INPP5D/LCP2/TNF/ZAP70/CD8A/FASLG/TLR1/AKAP5/ITGB2/CD226/SELPLG/PTK2B/SKAP1/ABCB4/ADGRG1/DPP4/ATP2B1/PAG1/ADTRP/CASP8/FURIN/P2RY12/ITGAM/CSK/OLR1/PARK7/FLOT1/CD1A/RAP2B/ATP1A1/HK1/P2RX1/CD4/STOML1/HYAL2/CBL/RGS19/PRTN3/BSG/CLIP3/TRPM8/LRP8/LAMTOR1/FYB2/JAK2/CASP3/TNR/STOML2/BIRC2/EFNB1/TNFRSF1A/MAG/PDZK1/HCK/LAMTOR5/CNTN1/CBLC/TNFRSF1B/CTNNA1/MAPT/STX12/LAT/MYO1C/PRKACA/ANXA2/SPRED1/HPSE/CLN3/BST2/PACSIN2/EFNA5/TUBB/IKBKB/ATP1B3/ADRA1B/PGK1/IRS1/TLR2/CRK/RTN4RL1/PRKAR2B/DAG1/LY6K/BCL10/TUBA1B/TGFBR1/PLVAP/KCNQ1/LRRK2/LAMTOR2/EDNRB/SMPD2/AHNAK/LTB4R/PRKCZ/ITLN1/CAV2/VDAC1/MAL2/ABCA1",113
"GO:0005753","mitochondrial proton-transporting ATP synthase complex","17/4502","22/19717",9.57760117146763e-08,2.42695994886199e-06,1.85643384981075e-06,"ATP5MPL/ATP5MC1/ATP5PD/ATP5F1D/ATP5ME/ATP5MF/ATP5F1B/ATP5MG/ATP5MC3/ATP5F1E/ATP5F1A/ATP5PF/ATP5F1C/ATP5MD/ATP5PB/ATP5PO/PPIF",17
"GO:0005839","proteasome core complex","16/4502","20/19717",9.88643343163227e-08,2.42695994886199e-06,1.85643384981075e-06,"PSMB5/PSMB6/PSMB4/PSMB1/PSMB8/PSMB9/PSMA7/PSMA3/PSMA8/PSMA1/PSMB7/PSMA6/PSMA2/PSMB2/PSMA4/PSMF1",16
"GO:0098857","membrane microdomain","113/4502","316/19717",1.07005530209594e-07,2.5447252652969e-06,1.94651507256267e-06,"CD19/BTK/MS4A1/BIRC3/TLR6/CD79A/CARD11/CD48/CD2/LAT2/LCK/PTPRC/KCNA3/INPP5D/LCP2/TNF/ZAP70/CD8A/FASLG/TLR1/AKAP5/ITGB2/CD226/SELPLG/PTK2B/SKAP1/ABCB4/ADGRG1/DPP4/ATP2B1/PAG1/ADTRP/CASP8/FURIN/P2RY12/ITGAM/CSK/OLR1/PARK7/FLOT1/CD1A/RAP2B/ATP1A1/HK1/P2RX1/CD4/STOML1/HYAL2/CBL/RGS19/PRTN3/BSG/CLIP3/TRPM8/LRP8/LAMTOR1/FYB2/JAK2/CASP3/TNR/STOML2/BIRC2/EFNB1/TNFRSF1A/MAG/PDZK1/HCK/LAMTOR5/CNTN1/CBLC/TNFRSF1B/CTNNA1/MAPT/STX12/LAT/MYO1C/PRKACA/ANXA2/SPRED1/HPSE/CLN3/BST2/PACSIN2/EFNA5/TUBB/IKBKB/ATP1B3/ADRA1B/PGK1/IRS1/TLR2/CRK/RTN4RL1/PRKAR2B/DAG1/LY6K/BCL10/TUBA1B/TGFBR1/PLVAP/KCNQ1/LRRK2/LAMTOR2/EDNRB/SMPD2/AHNAK/LTB4R/PRKCZ/ITLN1/CAV2/VDAC1/MAL2/ABCA1",113
"GO:0010008","endosome membrane","158/4502","479/19717",1.7571741053947e-07,4.0521499824405e-06,3.09957665162127e-06,"HLA-DOB/SNX20/ACAP1/MCOLN2/SNX10/CD8B/BAIAP3/TLR7/TLR9/HLA-DOA/HLA-DPB1/SLC48A1/CHMP2A/RAB8B/LAMP5/YIPF1/HLA-F/MARCHF1/YIPF2/SLA2/FURIN/ARL8A/RAB11B/HLA-DPA1/HLA-DRA/KIAA0319/FCGR1A/NCF4/CD63/ABCB6/GRB14/ATP6V0C/OCA2/LY96/NSG1/PLEKHF2/PSENEN/CD1C/ATP6V0D1/HLA-B/UBA1/UBXN6/RAB27B/SORL1/HLA-DQA1/SCAMP4/SPAAR/ERBB2/STX7/CD1A/CLTA/RAP2B/ATP6V0A1/MITD1/ATP6V0B/TLR8/STOML1/CD207/ABCA7/KREMEN2/CD1B/MICALL1/MARCHF2/CLIP3/HLA-DQB2/RAB13/RHOD/ATP11B/VPS4A/CD274/OPTN/HLA-DMA/LAMTOR1/CYB561A3/ATP6V0E1/RFFL/COMMD1/RAB5C/VPS25/VPS37B/SNF8/TF/HLA-G/B2M/RAC1/TSG101/RAB11A/AP3D1/RILP/PSD/FGD2/SNX17/AP2S1/LAMTOR5/RAB7A/RAP2C/SNX27/HLA-DRB1/AP2M1/PIP5K1C/TMBIM1/SH3GL1/ATP6AP1/HLA-DMB/PRAF2/SORT1/MVB12A/IRAK4/VPS18/STX12/LAPTM4B/VTI1B/SLC11A2/ANXA2/TPCN1/CHMP7/PACSIN2/CHMP2B/RCC2/TCIRG1/CHMP6/DTX3L/RAB17/LAMP3/VAMP8/IFITM3/SLC39A4/VPS45/SLC9A9/GGA2/LDLRAD4/VPS28/CHMP4B/ECE1/CLCN5/CDIP1/EPS15/INPP5F/AP5S1/SNX1/CLTC/NCSTN/ARHGAP1/HLA-DQB1/MREG/HLA-C/LAMP1/LAMTOR2/NDFIP1/TAB2/DCSTAMP/TMEM9B/EHD3/PDIA3/TICAM2/WIPI1/HLA-A/CHMP1A",158
"GO:0098687","chromosomal region","121/4502","347/19717",1.87205388547379e-07,4.19009707895752e-06,3.20509535191024e-06,"IKZF1/TERT/CENPF/BUB1/ATM/SEPTIN6/NDC80/SGO2/PIF1/CENPK/CENPE/NUF2/SMC6/BRCA2/AURKB/EZH2/MAD2L1/NCAPG/CDCA8/ERCC6L/BUB1B/RTEL1/CDCA5/MBD6/ESCO2/CDK1/STAG3/CENPM/CENPA/SGO1/HJURP/NEK2/KNTC1/BLM/KNL1/PLK1/PMF1/SKA1/ORC1/HIRA/PPP1CC/RASSF2/SP100/BIRC5/NABP1/HELLS/SKA3/SPC24/DOT1L/SMCHD1/DNA2/RPA4/DYNC1I1/BUB3/NDE1/PPP2R1A/TEX14/GPATCH11/RAD51/DCTN3/CENPH/DCTN2/APEX1/DMC1/SEC13/LIG4/ZNF330/THOC3/CENPI/MTBP/CHEK2/KIF2C/PHF6/TRAPPC12/EZH1/MRE11/DSCC1/PPP2CB/MCM6/NHP2/PPP1CA/TEP1/ATRX/CENPU/SEPTIN2/LRIF1/XRCC6/SPC25/WRNIP1/TINF2/CDT1/DDB1/RCC2/BOD1/CTC1/KNSTRN/MIS18BP1/CEBPB/KAT8/MCM5/CENPB/OIP5/DCTN1/NSMCE1/H4C8/DCTN6/NCAPD2/PARP1/CHEK1/CENPP/XRCC5/KIF22/REC8/CENPX/APC/PAFAH1B1/BOD1L1/SMC1B/TTK/CENPC/CBX3",121
"GO:0042611","MHC protein complex","18/4502","25/19717",2.44395594517003e-07,5.31385849792684e-06,4.06468462459858e-06,"HLA-DOB/HLA-DOA/HLA-DPB1/HLA-F/HLA-DPA1/HLA-DRA/HLA-B/HLA-DQA1/CD74/HLA-DQB2/HLA-DMA/HLA-G/B2M/HLA-DRB1/HLA-DMB/HLA-DQB1/HLA-C/HLA-A",18
"GO:0005838","proteasome regulatory particle","16/4502","21/19717",3.26576461455435e-07,6.90346353243296e-06,5.28060769546362e-06,"PSMC3/PSMC5/PSMD8/PSMC4/PSMD1/PSMD3/PSMD9/PSMD14/PSMC1/PSMC2/PSMD4/PSMD2/ADRM1/PSMD7/PSMD13/PSMD11",16
"GO:0070820","tertiary granule","66/4502","164/19717",4.25883454131295e-07,8.75938671875448e-06,6.70024324707272e-06,"CD53/NCKAP1L/CYBB/DOK3/KCNAB2/TMC6/LAIR1/ITGB2/CTSS/CD47/TRPM2/CTSH/ARL8A/PTPN6/ITGAM/ADAM8/ALDOA/ATP6V0C/OLR1/PTAFR/ITGAX/NIT2/STX7/RAP2B/ATP6V0A1/CD33/TMEM63A/VAMP1/SNAP25/TMEM179B/SIGLEC14/SERPINB6/CLEC12A/LAMTOR1/CR1/CD300A/SIGLEC5/FTH1/LYZ/TBC1D10C/ILF2/B2M/RAC1/CD59/VPS35L/PRSS3/CYSTM1/NBEAL2/RAP2C/CXCL1/TCIRG1/CSTB/STXBP2/VAMP8/CLEC5A/LRG1/ATP8B4/GGH/SNAP23/LAMP1/ATP6AP2/PGM1/LAMTOR2/RHOA/CLEC4C/CFP",66
"GO:0031300","intrinsic component of organelle membrane","129/4502","381/19717",4.82926966412258e-07,9.67124793262443e-06,7.3977454965645e-06,"P2RX5/TRABD2A/SYNPR/DHRS9/HLA-DPB1/YIF1A/P2RX7/POMGNT1/MCUB/DPM3/TIMM17B/PEX11G/MICOS13/DNAJC5/HLA-F/SLC37A2/FURIN/GPAA1/ELOVL1/RAB11B/HLA-DPA1/HLA-DRA/ABCB6/DPM2/CHCHD10/HLA-B/TAP1/RAB27B/HLA-DQA1/SPAAR/FIS1/P2RX1/CSGALNACT2/TMEM11/VAMP1/UBXN8/CD74/COA1/MPC1/EMC4/CHCHD6/BCAP31/DNAJB12/SLC39A13/HLA-DQB2/SLC25A3/WFS1/PET100/MTLN/PEX16/MBOAT4/PGAP3/SLC25A4/GALNT2/TAP2/HLA-G/PIGT/B2M/CHST2/SLC35A2/ELOVL6/SLC35B1/MICOS10/ERN1/SLC35A4/APOO/MFN2/ALG3/COA3/P2RX2/HLA-DRB1/BNIP1/EMC8/SMDT1/SYT11/ZDHHC9/PINK1/EMC3/STX12/SPG7/SCO1/EMC10/DNAJB2/FUNDC2/SLC25A19/CLN3/UQCC3/SPPL3/DERL3/PEX13/TVP23A/STX16/FAR2/TIMM17A/CHCHD3/DHCR7/TMEM177/TOMM40/SLC66A1/SGMS2/ECE1/SYNE4/UNC50/PIGS/RAB3B/SLC35B2/CHST4/MFNG/RRBP1/HLA-DQB1/VOPP1/AGK/MREG/EDEM1/HLA-C/LAMP1/EMC1/MFN1/LFNG/CALR/TBL2/DCSTAMP/AFG3L2/TMCO1/PDIA3/EMC7/HLA-A/HM13/IMMT",129
"GO:0098589","membrane region","114/4502","328/19717",5.05352475096751e-07,9.86085214227249e-06,7.54277783342788e-06,"CD19/BTK/MS4A1/BIRC3/TLR6/CD79A/CARD11/CD48/CD2/LAT2/LCK/PTPRC/KCNA3/INPP5D/LCP2/TNF/ZAP70/CD8A/FASLG/TLR1/AKAP5/ITGB2/CD226/SELPLG/PTK2B/SKAP1/ABCB4/ADGRG1/DPP4/ATP2B1/PAG1/ADTRP/CASP8/FURIN/P2RY12/ITGAM/EIF5A/CSK/OLR1/PARK7/FLOT1/CD1A/RAP2B/ATP1A1/HK1/P2RX1/CD4/STOML1/HYAL2/CBL/RGS19/PRTN3/BSG/CLIP3/TRPM8/LRP8/LAMTOR1/FYB2/JAK2/CASP3/TNR/STOML2/BIRC2/EFNB1/TNFRSF1A/MAG/PDZK1/HCK/LAMTOR5/CNTN1/CBLC/TNFRSF1B/CTNNA1/MAPT/STX12/LAT/MYO1C/PRKACA/ANXA2/SPRED1/HPSE/CLN3/BST2/PACSIN2/EFNA5/TUBB/IKBKB/ATP1B3/ADRA1B/PGK1/IRS1/TLR2/CRK/RTN4RL1/PRKAR2B/DAG1/LY6K/BCL10/TUBA1B/TGFBR1/PLVAP/KCNQ1/LRRK2/LAMTOR2/EDNRB/SMPD2/AHNAK/LTB4R/PRKCZ/ITLN1/CAV2/VDAC1/MAL2/ABCA1",114
"GO:0000777","condensed chromosome kinetochore","47/4502","105/19717",5.34877249918639e-07,1.01760396797021e-05,7.78387155802651e-06,"CENPF/BUB1/SEPTIN6/NDC80/SGO2/CENPK/CENPE/NUF2/MAD2L1/ERCC6L/BUB1B/CENPM/CENPA/SGO1/HJURP/NEK2/KNTC1/KNL1/PLK1/PMF1/SKA1/PPP1CC/RASSF2/BIRC5/SKA3/SPC24/DYNC1I1/BUB3/NDE1/TEX14/GPATCH11/DCTN3/CENPH/KIF2C/PHF6/CENPU/SEPTIN2/SPC25/CDT1/BOD1/KNSTRN/MIS18BP1/DCTN6/REC8/CENPX/BOD1L1/CENPC",47
"GO:0030667","secretory granule membrane","105/4502","298/19717",6.72126580991151e-07,1.24753250764455e-05,9.54264439764073e-06,"CD53/RAB37/PTPRC/NCKAP1L/CYBB/HVCN1/LRMP/ITGAL/DOK3/KCNAB2/TMC6/LAIR1/ITGB2/SELL/GLIPR1/CD47/STK10/TRPM2/DNAJC5/SLC2A5/ARL8A/ITGAM/CCDC136/CD63/ADAM8/TOM1/ATP6V0C/OLR1/PTAFR/NFAM1/ITGAX/NDUFC2/RAB27B/RAP2B/ATP6V0A1/P2RX1/CD33/TMEM63A/VAMP1/SNAP25/TMEM179B/SIGLEC14/SERPINB6/BSG/DBH/CD38/CYB5R1/ATP11B/C3AR1/CA4/CLEC12A/LAMTOR1/CR1/CD300A/SIGLEC5/RAB5C/TBC1D10C/AGPAT2/ITPR3/RAC1/CD59/VPS35L/MGST1/CYSTM1/NBEAL2/ALDH3B1/ANXA7/RAB7A/RAP2C/SELP/TNFRSF1B/TMBIM1/CD9/SURF4/ATP8B3/BST2/SIRPB1/TCIRG1/SNCA/STXBP2/LAMP3/VAMP8/ITPR2/CLEC5A/TLR2/RPH3AL/HMOX2/BRI3/ITGB3/DDOST/NCSTN/ATP8B4/CD44/SNAP23/LAMP1/ATP6AP2/MOXD1/LAMTOR2/RHOA/ADGRE5/CLEC4C/TYROBP/CAV2/ADGRG3/TICAM2",105
"GO:0022624","proteasome accessory complex","17/4502","24/19717",7.77645062583899e-07,1.40901879196749e-05,1.07778877094961e-05,"PSMC3/PSMC5/PSMD8/PSMC4/PSMD1/PSMD3/PSMD9/PSMD14/PSMC1/PSMC2/PSMD4/PSMD2/ADRM1/PSMD7/PSMD13/PSME3/PSMD11",17
"GO:0001772","immunological synapse","22/4502","36/19717",9.21531081025338e-07,1.63089570386112e-05,1.24750719169403e-05,"RHOH/SCIMP/CD37/CD53/CARD11/CD28/CORO1A/CD3E/CD6/LCK/ZAP70/HAVCR2/GZMA/SKAP1/ATP2B1/STX7/FYB2/STOML2/SNX27/DUSP3/LAT/BCL10",22
"GO:0030137","COPI-coated vesicle","18/4502","27/19717",1.47069041345801e-06,2.54362591963988e-05,1.9456741594313e-05,"PACSIN1/COPZ2/ARF1/SCYL1/KDELR1/ARFGAP2/KDELR2/COPE/COPZ1/ACTR1A/COPA/COPG1/TMED3/COPG2/COPB2/CCDC88A/DIPK2A/ARCN1",18
"GO:0031252","cell leading edge","133/4502","403/19717",1.56336801020274e-06,2.64382901280953e-05,2.02232165998156e-05,"SCIMP/CARMIL2/RASGRP2/CORO1A/CXCR4/DOCK8/PTPRO/ARHGAP45/RAC2/APBB1IP/WIPF1/LCP1/PSTPIP1/FGD3/RIPOR2/ARHGEF6/AKAP5/PLEK/TIAM1/SH3BP1/PTK2B/SKAP1/DUOX1/GBF1/DPP4/ATP2B1/ARFIP2/IGF2BP1/LAMP5/SHISA8/EVL/TESC/SRA1/PACSIN1/DUOX2/CTNND1/EPS8L1/ADGRV1/EPS8L2/MYO1G/SAMSN1/S100A6/BCAR1/FLOT1/RINL/CDK6/DDX58/CORO1B/INPP5J/ARF1/EPS8L3/CTTN/NF2/ABCA7/MYO5A/SH2B2/RAPGEF3/CNTNAP2/RAB13/BSPRY/ABL1/ARF4/SLC1A2/NME2/SHTN1/PTK6/KDF1/PLEKHO1/KCNC3/ANK1/RAC1/PSD/FGD2/KCNA2/TNFRSF12A/ILK/ADORA2A/NME1/CTNNA1/PIP5K1C/SLC39A14/MAPT/FGD6/CSPG4/MYO1C/INPP5K/DGKZ/ANXA2/CIB1/STMN2/DBN1/TRPM7/PACSIN2/PLEK2/ARHGEF4/PPP1R9B/TUBG1/BAIAP2/CDC42BPG/DUOXA2/DPYSL3/DAG1/WWC1/MYO10/FAT1/NRBP1/CDC42BPB/PXN/S100A11/THEM4/ITGB3/SNX1/PTK2/EPB41L5/KANK1/CD44/CCDC88A/PLEKHH2/PARD6A/FAM107A/SORBS2/GABARAPL1/SWAP70/SH3RF1/RHOA/RAB3IP/GSN/PRKCZ/AIF1/APC/PAFAH1B1/FAP/TRPV1",133
"GO:0031304","intrinsic component of mitochondrial inner membrane","25/4502","45/19717",2.04104636764726e-06,3.30475805485014e-05,2.52788049565271e-05,"MCUB/TIMM17B/MICOS13/CHCHD10/TMEM11/COA1/MPC1/CHCHD6/SLC25A3/PET100/MTLN/MICOS10/APOO/COA3/SMDT1/SPG7/SCO1/SLC25A19/UQCC3/TIMM17A/CHCHD3/TMEM177/AGK/AFG3L2/IMMT",25
"GO:0031305","integral component of mitochondrial inner membrane","25/4502","45/19717",2.04104636764726e-06,3.30475805485014e-05,2.52788049565271e-05,"MCUB/TIMM17B/MICOS13/CHCHD10/TMEM11/COA1/MPC1/CHCHD6/SLC25A3/PET100/MTLN/MICOS10/APOO/COA3/SMDT1/SPG7/SCO1/SLC25A19/UQCC3/TIMM17A/CHCHD3/TMEM177/AGK/AFG3L2/IMMT",25
"GO:0070821","tertiary granule membrane","35/4502","73/19717",2.12484562605718e-06,3.36876566964482e-05,2.57684129651233e-05,"CD53/CYBB/KCNAB2/TMC6/LAIR1/ITGB2/CD47/TRPM2/ITGAM/ADAM8/ATP6V0C/OLR1/PTAFR/ITGAX/RAP2B/CD33/TMEM63A/VAMP1/SNAP25/SIGLEC14/SERPINB6/CLEC12A/CD300A/SIGLEC5/CD59/CYSTM1/NBEAL2/RAP2C/VAMP8/CLEC5A/ATP8B4/SNAP23/ATP6AP2/LAMTOR2/CLEC4C",35
"GO:0030670","phagocytic vesicle membrane","36/4502","76/19717",2.18952334279185e-06,3.4004638038053e-05,2.60108788091062e-05,"TLR6/CORO1A/RAC2/CYBB/HVCN1/TLR1/RAB8B/HLA-F/RAB34/RAB11B/ATP6V0C/ATP6V0D1/HLA-B/TAP1/ATP6V0A1/ATP6V0B/RAB39A/IRGM/ATP6V0E1/RAB20/TAP2/HLA-G/B2M/RILP/RAB7A/SYT7/ATG12/TCIRG1/VAMP8/TLR2/HLA-C/SNAP23/ANXA3/LAMP1/CALR/HLA-A",36
"GO:0031301","integral component of organelle membrane","117/4502","350/19717",3.25861980189303e-06,4.95961933848119e-05,3.79371947462494e-05,"P2RX5/TRABD2A/SYNPR/DHRS9/HLA-DPB1/YIF1A/P2RX7/POMGNT1/MCUB/DPM3/TIMM17B/PEX11G/MICOS13/HLA-F/SLC37A2/FURIN/GPAA1/ELOVL1/HLA-DPA1/HLA-DRA/ABCB6/DPM2/CHCHD10/HLA-B/TAP1/HLA-DQA1/SPAAR/FIS1/P2RX1/CSGALNACT2/TMEM11/VAMP1/UBXN8/CD74/COA1/MPC1/EMC4/CHCHD6/BCAP31/DNAJB12/SLC39A13/HLA-DQB2/SLC25A3/WFS1/PET100/MTLN/PEX16/MBOAT4/SLC25A4/GALNT2/TAP2/HLA-G/PIGT/B2M/SLC35A2/ELOVL6/SLC35B1/MICOS10/ERN1/SLC35A4/APOO/ALG3/COA3/P2RX2/HLA-DRB1/BNIP1/EMC8/SMDT1/SYT11/PINK1/EMC3/STX12/SPG7/SCO1/EMC10/FUNDC2/SLC25A19/CLN3/UQCC3/SPPL3/DERL3/PEX13/TVP23A/STX16/FAR2/TIMM17A/CHCHD3/DHCR7/TMEM177/TOMM40/SLC66A1/SGMS2/SYNE4/UNC50/PIGS/SLC35B2/MFNG/RRBP1/HLA-DQB1/VOPP1/AGK/EDEM1/HLA-C/LAMP1/EMC1/MFN1/LFNG/CALR/TBL2/DCSTAMP/AFG3L2/TMCO1/PDIA3/EMC7/HLA-A/HM13/IMMT",117
"GO:0030126","COPI vesicle coat","12/4502","15/19717",4.45390122607543e-06,6.5378843890592e-05,5.00096834794901e-05,"COPZ2/SCYL1/ARFGAP2/COPE/COPZ1/COPA/COPG1/TMED3/COPG2/COPB2/DIPK2A/ARCN1",12
"GO:0030133","transport vesicle","128/4502","392/19717",4.4674111462691e-06,6.5378843890592e-05,5.00096834794901e-05,"SYNGR3/SYNPR/SEPTIN6/CPA3/GIPC1/UNC13D/CLTB/SEPTIN1/HLA-DPB1/NRSN2/DNAJC5/RAB8B/LAMP5/YIPF1/HLA-F/YIPF2/DISC1/FURIN/RAB11B/HLA-DPA1/PEF1/PICK1/HLA-DRA/COPZ2/SCGN/SLC2A8/SYTL1/PLEKHF2/DOC2A/ATP6V0D1/HLA-B/RAB27B/ZNRF1/HLA-DQA1/SGTA/STX7/YIPF3/CLTA/SEC31B/VAMP1/CD74/SNAP25/RAB1B/HLA-DQB2/DBH/WFS1/ECE2/SYT12/CDK16/CA4/KDELR1/SCAP/RABAC1/SEC13/SNAPIN/SYT3/HLA-G/KDELR2/COPE/SIPA1/B2M/RAB11A/CD59/PTPRN/HCK/PDCD6/ERG28/STX1B/OVGP1/COPZ1/SNAP91/RAB1A/STX5/HLA-DRB1/UNC13B/ASTL/SYT11/SORT1/STX12/VTI1B/AFTPH/CHGA/TRAPPC4/SURF4/CLN3/SYT7/COPA/SAR1A/COPS4/VGF/MYRIP/COPG1/GRIN1/SNCA/TMED3/IL33/STX16/VPS45/RPH3AL/SYPL2/SEC31A/AP1S1/GOLGA5/DPYSL3/RAB3B/SYT6/SLC17A5/PRRT2/NPTX1/CLTC/NCSTN/COPG2/COPB2/BLOC1S5/HLA-DQB1/CCDC88A/HLA-C/LRRK2/LAMP1/PRG2/ARCN1/TPRG1L/CAV2/APBA2/VDAC1/HLA-A/BCL2L1/USO1",128
"GO:0000793","condensed chromosome","80/4502","223/19717",6.35243188101237e-06,9.12113332349134e-05,6.97695100337605e-05,"CENPF/BUB1/MKI67/SEPTIN6/FANCD2/NDC80/SGO2/CENPK/CENPE/NUF2/TOP2A/SMC6/BRCA2/AURKB/NCAPH/MAD2L1/NCAPG/ERCC6L/BUB1B/CDCA5/STAG3/CENPM/CENPA/SGO1/HJURP/NEK2/KNTC1/BLM/KNL1/PLK1/PMF1/SKA1/PPP1CC/RASSF2/BIRC5/SKA3/SPC24/DYNC1I1/BUB3/NDE1/TTN/TEX14/GPATCH11/RAD51/DCTN3/CENPH/DMC1/LIG4/SMC4/KIF2C/PHF6/ATRX/CENPU/MLH1/SEPTIN2/SPC25/TOPBP1/CDT1/BOD1/KNSTRN/MIS18BP1/CEBPB/CENPB/TUBG1/P3H4/NSMCE1/DCTN6/NCAPD2/CHEK1/SMC2/REC8/CENPX/STAG3L4/NCAPG2/BOD1L1/SMC1B/HORMAD1/CENPC/CBX3/CHMP1A",80
"GO:0030663","COPI-coated vesicle membrane","14/4502","20/19717",9.56775452421726e-06,0.000133428967476554,0.000102062686236302,"COPZ2/SCYL1/KDELR1/ARFGAP2/KDELR2/COPE/COPZ1/COPA/COPG1/TMED3/COPG2/COPB2/DIPK2A/ARCN1",14
"GO:0030139","endocytic vesicle","102/4502","303/19717",9.64335507386394e-06,0.000133428967476554,0.000102062686236302,"CTLA4/TLR6/FCHO1/CORO1A/RAC2/CYBB/HVCN1/WAS/NCF1/TLR7/FMNL1/TLR9/TLR1/GIPC1/PLD4/CLTB/HLA-DPB1/DPP4/RAB8B/HLA-F/EVL/RAB34/RAB11B/HLA-DPA1/PICK1/HLA-DRA/FCGR1A/NCF4/WNT1/ADAM8/ATP6V0C/ARRB2/ATP6V0D1/HLA-B/TAP1/HLA-DQA1/STX7/ELANE/CLTA/ATP6V0A1/ATP6V0B/SH3KBP1/FFAR4/RAB39A/CD207/HYAL2/CD74/DAB2IP/IRGM/MPO/HLA-DQB2/RAB13/MPEG1/RAPGEF6/ATP6V0E1/RAB5C/WNT7A/RAB20/TF/TAP2/HLA-G/B2M/RAB11A/RILP/UNC93B1/AP2S1/RAB7A/HLA-DRB1/UNC13B/AP2M1/SYT11/CD9/CDC42EP2/STX12/MYO1C/SYT7/ATG12/TCIRG1/STXBP2/RAB17/VAMP8/LPAR2/TLR2/EPS15/INPP5F/CLTC/HLA-DQB1/HLA-C/SNAP23/ANXA3/LAMP1/AMBRA1/CALR/MSR1/CDC42EP4/GSN/EHD3/PDIA3/APOE/WNT5B/HLA-A/ABCA1",102
"GO:0060205","cytoplasmic vesicle lumen","108/4502","325/19717",1.02614628723863e-05,0.000139445950819392,0.000106665206173489,"DOCK2/ARHGAP9/BIN2/ARHGAP45/FASLG/UNC13D/AMPD3/FERMT3/PSMC3/PLAC8/CTSH/PTPN6/GSTP1/PTGES2/ALDOA/ALOX5/CYB5R3/GM2A/MAGED2/PYCARD/AOC1/NIT2/ELANE/ADA2/COTL1/CTSW/PCYOX1L/SERPINA1/GPI/APAF1/JUP/PSMB1/MPO/PRTN3/FTL/DBH/SRP14/NME2/LYZ/CRACR2A/TF/ILF2/PSMD1/PSMD3/ACTR1B/B2M/TEX264/HSPA6/DEFA3/TMSB4X/CHI3L1/TOLLIP/PSMD14/PYGB/VEGFA/PSMC2/PSMD2/FUCA2/ADA/XRCC6/VTI1B/ANXA2/DNASE1L1/HPSE/NHLRC2/CXCL1/TUBB/C6orf120/APOH/TUBB4B/GLB1/PSMB7/CSTB/TXNDC5/VEGFC/PPIA/GRP/APRT/GMFG/PSMA2/COMMD9/VCP/ORM2/PSMD7/LRG1/FAM49B/PRDX6/S100A11/CSNK2B/MNDA/POMC/PSMD13/TRAPPC1/GRN/GGH/TGFB1/SERPINI1/EGF/PSMD11/GTPBP2/XRCC5/GSN/PF4/CFP/FAF2/PFKL/PA2G4/ACTN4",108
