<<<<<<< HEAD
"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050868","negative regulation of T cell activation","34/2027","112/18670",1.4827224508368e-08,7.66580179924085e-07,6.21769621533992e-07,"RIPOR2/PTPN6/CTLA4/TNFSF4/PTPN22/TMEM131L/TBX21/RUNX3/PAG1/CD86/TIGIT/BTN2A2/XCL1/SPN/LILRB1/IL10/PRKAR1A/PRNP/FOXP3/CASP3/HAVCR2/ERBB2/DUSP3/SOCS6/IL2RA/TNFAIP8L2/VSIR/CD300A/LAG3/LAX1/ANXA1/SDC4/PLA2G2D/FCGR2B",34
"GO:0002700","regulation of production of molecular mediator of immune response","39/2027","139/18670",1.55519351489284e-08,7.97234370473458e-07,6.46633093034392e-07,"BTK/CD22/CD96/TNFSF4/PTPRC/ATAD5/IL18/FCRL3/TNF/HLA-F/TBX21/SASH3/CD40LG/TGFB2/XCL1/IL6/CD244/LILRB1/KLK7/IL10/CD28/CD226/GATA3/FOXP3/C17orf99/F2RL1/CCR2/FZD5/TMBIM6/HK1/MALT1/SHLD3/SEMA7A/B2M/CD160/GPRC5B/FCGR2B/NOD2/IL27RA",39
"GO:0043547","positive regulation of GTPase activity","82/2027","405/18670",1.61773273007638e-08,8.22324813801013e-07,6.66983835018667e-07,"RASGRP2/DOCK8/SMAP2/ARHGEF1/ACAP1/PTK2B/SEMA4D/ARHGEF6/ARHGAP45/TBC1D10C/RASAL3/ARHGAP25/RABGAP1L/GMIP/XCL2/ARHGAP4/RASA2/DOCK2/EZH2/TAGAP/ASAP2/DOCK10/ARHGAP15/CCL22/ARHGAP30/GPR65/SRGAP1/RASGRF1/RGS1/DAB2IP/CXCL13/ARHGAP19/TIAM1/RACGAP1/ARHGAP9/DEPDC1B/RINL/RGS9/VAV1/RASGRP1/XCL1/GIT2/ITGB1/ARHGDIB/NCKAP1L/ICAM1/SH3BP1/AGRN/CCL24/IQSEC1/AGAP2/ODAM/TBC1D9/DEPDC1/RASAL1/CCR7/ELMOD1/RGS3/DOCK1/ARHGAP6/RGS6/EIF5/BCR/KALRN/ERBB2/F2RL1/SIPA1/HACD3/RGS2/RGS18/MYO9B/SIPA1L2/ARHGEF12/RABEP2/RGS5/USP6NL/TBC1D2/ARHGAP11A/ARHGAP36/ARHGAP27/CCL25/MTSS2",82
"GO:0002312","B cell activation involved in immune response","26/2027","73/18670",1.89794371824116e-08,9.50148833739599e-07,7.70661303575236e-07,"CCR6/CD19/PLCG2/TNFSF4/CD180/PTK2B/PTPRC/ATAD5/TBX21/DOCK10/GAPT/CD40LG/AICDA/EXO1/GPR183/IL10/CD28/ABL1/BATF/FOXP3/C17orf99/BCL3/ADA/SHLD3/FCGR2B/IL27RA",26
"GO:1903038","negative regulation of leukocyte cell-cell adhesion","37/2027","129/18670",1.90061181819295e-08,9.50148833739599e-07,7.70661303575236e-07,"RIPOR2/PTPN6/CTLA4/TNFSF4/PTPN22/TMEM131L/TBX21/RUNX3/PAG1/CD86/TIGIT/BTN2A2/ASS1/XCL1/SPN/LILRB1/IL10/PRKAR1A/PRNP/FOXP3/CASP3/HAVCR2/ERBB2/DUSP3/SOCS6/ADTRP/IL2RA/TNFAIP8L2/VSIR/CD300A/LAG3/LAX1/ANXA1/SDC4/CCL25/PLA2G2D/FCGR2B",37
"GO:0045061","thymic T cell selection","13/2027","21/18670",2.46366716970255e-08,1.22153464832219e-06,9.90781076616357e-07,"CARD11/PTPRC/DOCK2/CD3G/ZAP70/CD3E/FOXN1/ITPKB/CD3D/CD28/CCR7/GATA3/AIRE",13
"GO:0060326","cell chemotaxis","66/2027","304/18670",2.56160129598782e-08,1.2597663609293e-06,1.02179064104401e-06,"CALCA/RIPOR2/CCR6/CHGA/CXCR4/STAP1/SCG2/CNR2/BIN2/GPR18/PTK2B/GPSM3/CORO1A/CXCR5/XCL2/RAC2/PIK3CD/KLRK1/JAML/CCL22/CXCL13/TIAM1/CYP19A1/TMSB4X/TGFB2/VAV1/XCL1/LYST/NCKAP1L/TNFSF11/IL6/SLAMF8/ARRB2/CXCR3/PTPRO/RAC1/GPR183/SBDS/CCL24/HMGB2/IL16/IL10/TRPM2/ITGB2/EDN2/BCAR1/CCR7/ADAM8/SYK/CCR5/CXCR6/HRH1/F2RL1/CCR2/ITGA9/CCR9/C5/C3AR1/LBP/PIK3CG/PRKD1/CCR4/ANXA1/IL23A/CCL25/CXCL3",66
"GO:0007088","regulation of mitotic nuclear division","43/2027","164/18670",2.64032963391908e-08,1.2880124157723e-06,1.04470088486391e-06,"DLGAP5/AURKB/TACC3/BUB3/BUB1B/BUB1/CENPE/NUSAP1/MAD2L1/KNTC1/MKI67/NDC80/KIF11/HSPA1A/MTBP/SLF1/ESPL1/CENPF/ATM/CDCA5/UBE2C/AURKA/GEN1/CD28/NEK2/CHMP2A/CHMP4B/CDT1/CDC25C/CHMP2B/CDC6/PKMYT1/TTK/ANAPC4/PLK1/CDC27/TRIP13/CHEK1/PRMT5/CCSAP/CHMP4C/BORA/BECN1",43
"GO:0072676","lymphocyte migration","33/2027","111/18670",4.23361863390005e-08,2.04873272931691e-06,1.66171759600911e-06,"RIPOR2/CCR6/DOCK8/PTK2B/ITGB7/XCL2/PIK3CD/KLRK1/TBX21/STK10/ZAP70/CCL22/CXCL13/ITGA4/APP/XCL1/SPN/ICAM1/CXCR3/GPR183/CCL24/CCR7/PYCARD/WASL/ADAM8/GATA3/CCR2/ADTRP/PIK3CG/AIRE/LRCH1/CCL25/IL27RA",33
"GO:0042108","positive regulation of cytokine biosynthetic process","24/2027","67/18670",5.84400765890412e-08,2.80558748640564e-06,2.2755989722767e-06,"TLR6/CARD11/PTPRC/TNF/IFNG/CD3E/TLR1/CD86/LTB/EBI3/APP/STAT3/IL6/SPN/TNFRSF13C/CYBB/CD28/SYK/CD4/CCR2/BCL3/LBP/PTAFR/TNFRSF8",24
"GO:0046641","positive regulation of alpha-beta T cell proliferation","12/2027","19/18670",6.30357286581204e-08,2.99728387747672e-06,2.43108302423523e-06,"TNFSF4/PTPRC/IL18/RASAL3/ZAP70/CD3E/EBI3/XCL1/CD28/SYK/CCR2/IL23A",12
"GO:0000281","mitotic cytokinesis","25/2027","72/18670",6.34240926296942e-08,2.99728387747672e-06,2.43108302423523e-06,"SEPTIN6/KIF4A/NUSAP1/KIF23/RACGAP1/CENPA/ESPL1/CEP55/CHMP7/KIF20A/RTKN/CHMP2A/CHMP4B/CDT1/CHMP2B/ARF1/STMN1/JTB/LZTS2/PLK1/CKAP2/ARL3/CHMP3/BRCA2/CHMP4C",25
"GO:0002717","positive regulation of natural killer cell mediated immunity","16/2027","33/18670",6.72828769647493e-08,3.15499319968813e-06,2.55900032258422e-06,"SLAMF6/HLA-F/KLRK1/NCR3/SH2D1B/NECTIN2/PVR/VAV1/RASGRP1/CRTAM/LAMP1/SH2D1A/CD226/CADM1/LAG3/CD160",16
"GO:0042035","regulation of cytokine biosynthetic process","33/2027","114/18670",8.60654248148112e-08,4.0046904208061e-06,3.24818578997437e-06,"INPP5D/TLR6/CARD11/PTPRC/TNF/IFNG/CD3E/TLR1/CD86/LTB/EBI3/APP/STAT3/IL6/SPN/LILRB1/TNFRSF13C/IL10/CYBB/CD28/GATA3/SYK/FOXP3/CD4/CCR2/BCL3/LAG3/LBP/PTAFR/IGF2BP2/INHBB/TNFRSF8/TIA1",33
"GO:0033628","regulation of cell adhesion mediated by integrin","19/2027","46/18670",1.00820545672627e-07,4.65544641812003e-06,3.77601095524401e-06,"PTPN6/LPXN/P2RY12/CD3E/CXCL13/EFNA1/TGFB2/PTPN11/SKAP1/PTK2/NCKAP1L/PDE3B/ADAM9/SYK/FERMT3/MUC1/EPHA8/PIK3CG/ADA",19
"GO:0045954","positive regulation of natural killer cell mediated cytotoxicity","15/2027","30/18670",1.03253197104592e-07,4.73165597943694e-06,3.83782417627195e-06,"SLAMF6/HLA-F/KLRK1/NCR3/NECTIN2/PVR/VAV1/RASGRP1/CRTAM/LAMP1/SH2D1A/CD226/CADM1/LAG3/CD160",15
"GO:0002712","regulation of B cell mediated immunity","20/2027","51/18670",1.30893722570881e-07,5.90529927238746e-06,4.78976079710399e-06,"BTK/PTPN6/TNFSF4/PTPRC/ATAD5/TNF/FCER2/TBX21/CR1/NECTIN2/XCL1/IL10/CD28/LTA/CD226/FOXP3/C17orf99/SHLD3/FCGR2B/IL27RA",20
"GO:0002889","regulation of immunoglobulin mediated immune response","20/2027","51/18670",1.30893722570881e-07,5.90529927238746e-06,4.78976079710399e-06,"BTK/PTPN6/TNFSF4/PTPRC/ATAD5/TNF/FCER2/TBX21/CR1/NECTIN2/XCL1/IL10/CD28/LTA/CD226/FOXP3/C17orf99/SHLD3/FCGR2B/IL27RA",20
"GO:0048872","homeostasis of number of cells","55/2027","246/18670",1.31792924743314e-07,5.90529927238746e-06,4.78976079710399e-06,"INPP5D/IKZF1/IL7R/HCLS1/CARD11/CCNB2/CORO1A/SLC7A11/EZH2/PIK3CD/DOCK10/SASH3/GAPT/FOXN1/HSPA1A/AMPD3/PTPN11/TNFRSF13B/LAT/ITPKB/GCNT4/ACVR1B/RASSF2/STAT3/NCKAP1L/IL6/SIT1/GPR183/TNFRSF13C/HMGB2/TNFRSF17/TNFAIP3/ABL1/HIF1A/CCR7/GATA3/FOXP3/PRDX1/BCR/CASP3/ADGRF5/CCR2/IL2RA/TCIRG1/SPI1/ADA/IL7/CCR4/B2M/HSPA9/NCSTN/EPAS1/ANXA1/CDK6/G6PD",55
"GO:0022408","negative regulation of cell-cell adhesion","44/2027","180/18670",1.66615374755904e-07,7.41070883748871e-06,6.01079149951447e-06,"RIPOR2/PTPN6/CTLA4/TNFSF4/AKNA/PTPN22/TMEM131L/TBX21/RUNX3/PAG1/CD86/FXYD5/TIGIT/BTN2A2/ASS1/XCL1/PTK2/SPN/LILRB1/IL10/ABL1/PRKAR1A/PRNP/FOXP3/CASP3/HAVCR2/ERBB2/DUSP3/SOCS6/ADTRP/IL2RA/CD9/TNFAIP8L2/VSIR/CD300A/LAG3/LAX1/ALOX12/ANXA1/SDC4/CCL25/PLA2G2D/FCGR2B/EPCAM",44
"GO:0030888","regulation of B cell proliferation","22/2027","61/18670",1.80070822684616e-07,7.89310439434235e-06,6.40206029392065e-06,"BTK/INPP5D/CD22/CTLA4/CARD11/PTPRC/ATAD5/FCRL3/SASH3/NFATC2/TNFRSF13B/ATM/NCKAP1L/IKZF3/GPR183/TNFRSF13C/IL10/CASP3/CD300A/ADA/IL7/FCGR2B",22
"GO:0045123","cellular extravasation","22/2027","61/18670",1.80070822684616e-07,7.89310439434235e-06,6.40206029392065e-06,"RIPOR2/SELL/ITGB7/TNF/SELPLG/PIK3CD/JAML/ITGA4/ITGB1/SPN/ICAM1/ADD2/ITGB2/ADAM8/BCR/CCR2/PTAFR/PIK3CG/CD47/PLVAP/CCL25/IL27RA",22
"GO:0050856","regulation of T cell receptor signaling pathway","17/2027","39/18670",1.84924928799477e-07,8.04756039070532e-06,6.52733883479261e-06,"KCNN4/PTPN6/TESPA1/PTPN22/TRAT1/NECTIN2/BTN2A2/LCK/UBASH3A/CCR7/CD226/PRNP/DUSP3/CD300A/MALT1/ADA/CD160",17
"GO:0042089","cytokine biosynthetic process","34/2027","123/18670",1.88705605762124e-07,8.15343006610778e-06,6.61320923652076e-06,"INPP5D/TLR6/CARD11/PTPRC/IL18/TNF/IFNG/CD3E/TLR1/CD86/LTB/EBI3/APP/STAT3/IL6/SPN/LILRB1/TNFRSF13C/IL10/CYBB/CD28/GATA3/SYK/FOXP3/CD4/CCR2/BCL3/LAG3/LBP/PTAFR/IGF2BP2/INHBB/TNFRSF8/TIA1",34
"GO:0050727","regulation of inflammatory response","74/2027","374/18670",2.10662743578587e-07,9.0375811057225e-06,7.33034003598204e-06,"BTK/STAP1/TLR6/CNR2/NLRC3/TNFSF4/AKNA/TLR10/GPSM3/FANCD2/ACP5/PTPRC/IL18/TNF/SIGLEC10/C2CD4A/NLRP6/TAC1/CYP19A1/CD6/TNFRSF1A/TMSB4X/ATM/LDLR/BIRC3/PIK3AP1/XCL1/TNFSF11/IL6/SLAMF8/FANCA/SPATA2/CCL24/ABCD2/IL10/TNFAIP3/CD28/LTA/MVK/NLRP1/PBK/CCR7/PYCARD/DUOXA1/ADAM8/GATA3/GGT3P/FOXP3/BCR/CCR2/TLR2/FNDC4/IL2RA/TNFAIP8L2/CST7/AGT/GGT2/LBP/SOCS3/NLRP7/PIK3CG/CD47/ADA/SEMA7A/ABHD12/ANXA1/NUPR1/IL23A/GPRC5B/PARK7/FCGR2B/NOD2/IL1RL2/OSMR",74
"GO:0050857","positive regulation of antigen receptor-mediated signaling pathway","13/2027","24/18670",2.2050246647927e-07,9.39309450516271e-06,7.61869530214884e-06,"PRKCB/STAP1/KCNN4/TESPA1/PTPRC/TRAT1/NECTIN2/LCK/CCR7/CD226/CMTM3/NFAM1/ADA",13
"GO:0051783","regulation of nuclear division","45/2027","188/18670",2.32335009676905e-07,9.79480763103808e-06,7.94452295173078e-06,"DLGAP5/AURKB/TACC3/BUB3/BUB1B/BUB1/CENPE/NUSAP1/MAD2L1/KNTC1/MKI67/NDC80/KIF11/HSPA1A/MTBP/SLF1/ESPL1/CENPF/ATM/CDCA5/UBE2C/AURKA/GEN1/CD28/NEK2/PRKAR1A/CHMP2A/CHMP4B/CDT1/CDC25C/CHMP2B/CDC6/PKMYT1/TTK/ANAPC4/PLK1/CDC27/TRIP13/CHEK1/PRMT5/CCSAP/FBXO43/CHMP4C/BORA/BECN1",45
"GO:0042107","cytokine metabolic process","34/2027","124/18670",2.33171152069678e-07,9.79480763103808e-06,7.94452295173078e-06,"INPP5D/TLR6/CARD11/PTPRC/IL18/TNF/IFNG/CD3E/TLR1/CD86/LTB/EBI3/APP/STAT3/IL6/SPN/LILRB1/TNFRSF13C/IL10/CYBB/CD28/GATA3/SYK/FOXP3/CD4/CCR2/BCL3/LAG3/LBP/PTAFR/IGF2BP2/INHBB/TNFRSF8/TIA1",34
"GO:0032623","interleukin-2 production","22/2027","62/18670",2.50639554199926e-07,1.0455990781761e-05,8.48080553267407e-06,"CD247/CARD11/PTPRC/IL18/TBX21/SASH3/CD3E/CD86/CD83/XCL1/TNFAIP3/CD28/ABL1/GATA3/PRNP/FOXP3/CD4/HAVCR2/CCR2/LAG3/MALT1/ANXA1",22
"GO:0007080","mitotic metaphase plate congression","18/2027","44/18670",2.6030039836537e-07,1.07846377377543e-05,8.74736955141305e-06,"NUF2/CDCA8/KIFC1/CENPE/NDC80/KIF14/CDCA5/CHMP7/CHMP2A/CHMP4B/CDT1/CHMP2B/MIS12/BOD1/KIF2C/RAB11A/CHMP4C/BECN1",18
"GO:0018108","peptidyl-tyrosine phosphorylation","72/2027","363/18670",2.77641122392504e-07,1.14248377506956e-05,9.26663280681319e-06,"TXK/BLK/BTK/STAP1/BANK1/PTPN6/HCLS1/IL24/PTK2B/ITK/SEMA4D/ITGB3/PTPRC/IL18/TNF/IFNG/CSK/ZAP70/CD3E/EFNA1/SAMSN1/TNFRSF1A/FGR/PTPN11/PTK6/APP/STAT3/LCK/PTK2/IL6/NCF1/YES1/ICAM1/ARRB2/DLG3/MELK/CSF3/AFAP1L2/CBLC/ITGB2/ABL1/RAP2C/SHC1/RAP2B/FGFR3/MUSK/DDR1/LRRK1/TTK/PRNP/INPP5F/SYK/CD4/EHD4/ERBB2/MAP2K6/CASS4/WEE1/DYRK2/EPHA8/DOCK3/AGT/CD300A/SOCS3/TNK2/NEURL1/IL7/MATK/LRP4/IL23A/GPRC5B/TTN",72
"GO:0071459","protein localization to chromosome, centromeric region","12/2027","21/18670",2.98366588307659e-07,1.21947263018448e-05,9.89108583287339e-06,"AURKB/BUB3/KNL1/CDK1/NDC80/MTBP/CENPA/CDT1/HASPIN/TTK/MIS12/BOD1",12
"GO:0006310","DNA recombination","61/2027","292/18670",3.56117752953996e-07,1.44574247491189e-05,1.17263500283898e-05,"CCR6/TCF7/IL7R/BLM/TNFSF4/PTPRC/ATAD5/POLQ/WAS/TBX21/FANCB/RAD51/CD40LG/H1-0/BCL11B/MMS22L/VRTN/MRE11/TOP2A/AICDA/EXO1/PIF1/ATM/XRCC2/RAD51AP1/RMI2/EME1/DCLRE1C/CDC45/MSH5/SLX4/GEN1/MCM8/HMGB2/RAD51B/TCF3/IL10/CD28/C11orf80/FIGNL1/BRIP1/BATF/MCM5/RTEL1/MORF4L1/GINS2/FOXP3/SMCHD1/RBBP8/RAD50/SMC6/TRIP13/MND1/CHEK1/ACTR5/MEIOB/SHLD3/RUVBL2/BRCA2/IL27RA/MAGEF1",61
"GO:0034502","protein localization to chromosome","26/2027","83/18670",3.62205982191864e-07,1.46065599085239e-05,1.18473128631318e-05,"TERT/AURKB/BUB3/KNL1/EZH2/CDK1/NDC80/MTBP/CENPA/SLF1/ATM/CDCA5/CHMP7/ESCO2/MCM8/CDT1/HASPIN/TTK/PLK1/MIS12/BOD1/CCT5/RUVBL2/CCT6A/BRCA2/DKC1",26
"GO:0018212","peptidyl-tyrosine modification","72/2027","366/18670",3.85985231855968e-07,1.54624150165348e-05,1.25414929639642e-05,"TXK/BLK/BTK/STAP1/BANK1/PTPN6/HCLS1/IL24/PTK2B/ITK/SEMA4D/ITGB3/PTPRC/IL18/TNF/IFNG/CSK/ZAP70/CD3E/EFNA1/SAMSN1/TNFRSF1A/FGR/PTPN11/PTK6/APP/STAT3/LCK/PTK2/IL6/NCF1/YES1/ICAM1/ARRB2/DLG3/MELK/CSF3/AFAP1L2/CBLC/ITGB2/ABL1/RAP2C/SHC1/RAP2B/FGFR3/MUSK/DDR1/LRRK1/TTK/PRNP/INPP5F/SYK/CD4/EHD4/ERBB2/MAP2K6/CASS4/WEE1/DYRK2/EPHA8/DOCK3/AGT/CD300A/SOCS3/TNK2/NEURL1/IL7/MATK/LRP4/IL23A/GPRC5B/TTN",72
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","20/2027","54/18670",3.93343754714063e-07,1.55512181193815e-05,1.26135207480031e-05,"DLGAP5/AURKB/TACC3/BUB3/BUB1B/BUB1/CENPE/MAD2L1/NDC80/ESPL1/CENPF/ATM/GEN1/CDT1/CDC6/TTK/ANAPC4/PLK1/CDC27/TRIP13",20
"GO:0032663","regulation of interleukin-2 production","20/2027","54/18670",3.93343754714063e-07,1.55512181193815e-05,1.26135207480031e-05,"CARD11/PTPRC/TBX21/SASH3/CD3E/CD86/CD83/XCL1/TNFAIP3/CD28/ABL1/GATA3/PRNP/FOXP3/CD4/HAVCR2/CCR2/LAG3/MALT1/ANXA1",20
"GO:0050777","negative regulation of immune response","38/2027","150/18670",4.32940485911133e-07,1.70055649303665e-05,1.37931346878455e-05,"INPP5D/PTPN6/CD96/NLRC3/IL7R/CTLA4/TNFSF4/CD84/PTPRC/TNF/HLA-F/TBX21/CR1/PDCD1/NLRP6/SAMSN1/TGFB2/XCL1/SLAMF8/ARRB2/LILRB1/CD59/NR1H2/IL10/TNFAIP3/FAM3A/FOXP3/BCR/HAVCR2/CCR2/SERPINB9/IL2RA/FCRLB/CD300A/CD160/ANXA1/FCGR2B/IL27RA",38
"GO:0071216","cellular response to biotic stimulus","52/2027","236/18670",4.64576818697599e-07,1.81304850083986e-05,1.47055521354806e-05,"BTK/STAP1/TLR6/TNFSF4/CD180/IRF8/IL24/CARD8/IL18/TNF/LY86/PTPN22/KMO/KLRK1/DAB2IP/CXCL13/TLR1/CD6/GFI1/CD86/AICDA/ASS1/EME1/IL6/ICAM1/LILRB1/SLX4/ADAM9/HMGB2/CSF3/NR1H2/IL10/TNFAIP3/ABL1/CCDC47/PYCARD/CDK4/SYK/CCR5/BCR/HAVCR2/TMCO1/TLR2/FZD5/LITAF/LBP/PTAFR/NLRP7/MALT1/FCGR2B/NOD2/CXCL3",52
"GO:0002718","regulation of cytokine production involved in immune response","26/2027","84/18670",4.70822511265766e-07,1.82564446836322e-05,1.48077174427108e-05,"BTK/CD96/TNFSF4/IL18/TNF/HLA-F/TBX21/SASH3/TGFB2/XCL1/IL6/LILRB1/IL10/CD226/GATA3/FOXP3/F2RL1/CCR2/FZD5/HK1/MALT1/SEMA7A/B2M/CD160/GPRC5B/NOD2",26
"GO:0001914","regulation of T cell mediated cytotoxicity","15/2027","33/18670",5.02596860263653e-07,1.92418253654104e-05,1.56069551345029e-05,"IL7R/PTPRC/HLA-F/STX7/NECTIN2/IL12RB1/PVR/XCL1/LILRB1/HLA-B/CD1C/FAM49B/B2M/IL23A/FCGR2B",15
"GO:0046633","alpha-beta T cell proliferation","15/2027","33/18670",5.02596860263653e-07,1.92418253654104e-05,1.56069551345029e-05,"TNFSF4/PTPRC/IL18/RASAL3/DOCK2/ZAP70/CD3E/EBI3/XCL1/SH3RF1/CD28/SYK/CCR2/VSIR/IL23A",15
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","40/2027","163/18670",5.35533273290499e-07,2.03738413215989e-05,1.65251280159352e-05,"PTPN6/NLRC3/GPR18/ACP5/PTPRC/PTPN22/IFNG/CD2/SASH3/TLR1/CD86/PTPN11/APP/RASGRP1/SPN/ARRB2/LILRB1/SLAMF1/IL10/TNFAIP3/CYBB/PYCARD/ADAM8/SYK/FOXP3/HAVCR2/LILRA4/CCR2/TLR2/BCL3/FZD5/VSIR/CLU/LBP/PTAFR/CD47/TNFRSF8/IL23A/NOD2/IL27RA",40
"GO:0002286","T cell activation involved in immune response","30/2027","106/18670",5.6058236856631e-07,2.11935171716101e-05,1.7189963288734e-05,"SLAMF6/MYB/TNFSF4/APBB1IP/IL18/IFNG/TBX21/LCP1/LY9/IL12RB1/CD86/STAT3/IL6/SPN/ICAM1/LILRB1/GPR183/ITGAL/BATF/EOMES/GATA3/FOXP3/HAVCR2/CD1C/F2RL1/BCL3/MALT1/ANXA1/IL23A/FCGR2B",30
"GO:0001818","negative regulation of cytokine production","61/2027","296/18670",5.8091019354788e-07,2.18256258432989e-05,1.77026636948458e-05,"BTK/INPP5D/BANK1/TLR6/PTPN6/CD96/NLRC3/GPR18/TNFSF4/CD84/CARD8/ACP5/PTPRC/TNF/PTPN22/IFNG/CSK/HLA-F/TBX21/ATP2B1/TMSB4X/TGFB2/TIGIT/CD83/BTN2A2/FURIN/RNF125/XCL1/NCKAP1L/IL6/ARRB2/LILRB1/RAC1/SARS1/ABCD2/SLAMF1/IL10/TNFAIP3/HDAC9/TRAIP/PYCARD/GATA3/PRNP/FOXP3/LAPTM4B/HAVCR2/LILRA4/F2RL1/UBA7/TRAF3IP1/BCL3/VSIR/LAG3/LBP/NLRP7/INHBB/ANXA1/IL23A/FCGR2B/IL27RA/TIA1",61
"GO:0072643","interferon-gamma secretion","12/2027","22/18670",5.91351097905039e-07,2.20807579705406e-05,1.79096001776179e-05,"PTPN22/CD2/BTN3A1/RASGRP1/CD244/LILRB1/ABL1/BTN3A2/GATA3/F2RL1/TCIRG1/CD160",12
"GO:0007051","spindle organization","41/2027","170/18670",6.35560308579103e-07,2.35859159913803e-05,1.91304268536467e-05,"MYBL2/NUF2/FSD1/AURKB/TACC3/KIFC1/KIF4A/SPC25/ASPM/CENPE/TPX2/NDC80/KIF11/HSPA1A/KIF23/RACGAP1/HAUS3/ESPL1/HAUS6/HAUS5/AURKA/GOLGA2/DCTN2/SBDS/BIRC5/WDR62/STIL/CEP72/NEK2/CHMP2A/CHMP4B/CHMP2B/TTK/CENPW/STMN1/LZTS2/PLK1/RAB11A/CCSAP/CHMP4C/BORA",41
"GO:0072678","T cell migration","22/2027","65/18670",6.42517149345815e-07,2.36986965633709e-05,1.92219026514817e-05,"RIPOR2/CCR6/DOCK8/ITGB7/XCL2/PIK3CD/ZAP70/CXCL13/ITGA4/APP/XCL1/SPN/ICAM1/CXCR3/GPR183/PYCARD/ADAM8/CCR2/PIK3CG/AIRE/LRCH1/IL27RA",22
"GO:0007098","centrosome cycle","33/2027","124/18670",7.36156676310485e-07,2.69879499091038e-05,2.18898007545976e-05,"NIN/CEP250/SGO1/CDK1/KIF11/NDE1/HAUS3/XRCC2/HAUS6/HAUS5/AURKA/GOLGA2/GEN1/PCLAF/WDR62/STIL/MDM1/CEP72/NEK2/CHMP2A/CHMP4B/CHMP2B/SASS6/PLK4/PLK1/CCNF/CHEK1/CEP131/CHMP3/C10orf90/CEP135/BRCA2/CHMP4C",33
"GO:0002381","immunoglobulin production involved in immunoglobulin mediated immune response","20/2027","56/18670",7.7608886707682e-07,2.81111470475909e-05,2.28008207339745e-05,"CCR6/BTK/POU2F2/TNFSF4/PTPRC/ATAD5/TBX21/GAPT/CD40LG/AICDA/EXO1/XCL1/IL10/CD28/BATF/GCNT3/FOXP3/C17orf99/SHLD3/IL27RA",20
"GO:0044784","metaphase/anaphase transition of cell cycle","20/2027","56/18670",7.7608886707682e-07,2.81111470475909e-05,2.28008207339745e-05,"DLGAP5/AURKB/TACC3/BUB3/BUB1B/BUB1/CENPE/MAD2L1/NDC80/ESPL1/CENPF/ATM/GEN1/CDT1/CDC6/TTK/ANAPC4/PLK1/CDC27/TRIP13",20
"GO:0001776","leukocyte homeostasis","26/2027","86/18670",7.8325456443486e-07,2.82018265492052e-05,2.28743704563339e-05,"CCNB2/CORO1A/SLC7A11/PIK3CD/DOCK10/GAPT/FOXN1/TNFRSF13B/LAT/ITPKB/NCKAP1L/IL6/SIT1/GPR183/TNFRSF13C/TNFRSF17/TNFAIP3/ABL1/HIF1A/FOXP3/CASP3/CCR2/IL2RA/TCIRG1/ADA/ANXA1",26
"GO:0045066","regulatory T cell differentiation","15/2027","34/18670",8.09164227908562e-07,2.87771286561151e-05,2.33409953217413e-05,"FUT7/CTLA4/TNFSF4/FANCD2/IFNG/CR1/NFATC2/BTN2A2/FANCA/CD28/FOXP3/IL2RA/VSIR/LAG3/PLA2G2D",15
"GO:0046640","regulation of alpha-beta T cell proliferation","14/2027","30/18670",8.13504546238334e-07,2.87771286561151e-05,2.33409953217413e-05,"TNFSF4/PTPRC/IL18/RASAL3/ZAP70/CD3E/EBI3/XCL1/SH3RF1/CD28/SYK/CCR2/VSIR/IL23A",14
"GO:0050869","negative regulation of B cell activation","14/2027","30/18670",8.13504546238334e-07,2.87771286561151e-05,2.33409953217413e-05,"BTK/INPP5D/BANK1/CTLA4/SAMSN1/TNFRSF13B/ATM/IL10/TNFAIP3/FOXP3/SLA2/CASP3/CD300A/FCGR2B",14
"GO:0002287","alpha-beta T cell activation involved in immune response","21/2027","61/18670",8.34713656567164e-07,2.91594599850643e-05,2.36511024859063e-05,"SLAMF6/MYB/TNFSF4/IL18/IFNG/TBX21/LY9/IL12RB1/CD86/STAT3/IL6/SPN/GPR183/BATF/EOMES/GATA3/FOXP3/BCL3/MALT1/ANXA1/IL23A",21
"GO:0002293","alpha-beta T cell differentiation involved in immune response","21/2027","61/18670",8.34713656567164e-07,2.91594599850643e-05,2.36511024859063e-05,"SLAMF6/MYB/TNFSF4/IL18/IFNG/TBX21/LY9/IL12RB1/CD86/STAT3/IL6/SPN/GPR183/BATF/EOMES/GATA3/FOXP3/BCL3/MALT1/ANXA1/IL23A",21
"GO:0046638","positive regulation of alpha-beta T cell differentiation","18/2027","47/18670",8.38774349049626e-07,2.91594599850643e-05,2.36511024859063e-05,"MYB/TNFSF4/IL18/IFNG/RUNX3/ZAP70/SASH3/IL12RB1/CD86/ITPKB/CD83/NCKAP1L/SYK/FOXP3/MALT1/ADA/ANXA1/IL23A",18
